frame_id,segment,v11_is_keyframe,v11_kf_id,v11_kf_step,v11_kf_gap,v11_kf_density,v11_traj_est_step,v11_traj_gt_step,v11_traj_step_ratio,v11_lba_count,v11_lba_local_kf_max,v11_lba_fixed_kf_max,v11_lba_local_mp_max,v11_lba_delayed_mp_sum,v11_lba_delayed_mp_max,v11_lba_delayed_ratio_max,v11_lba_optimizer_edges_max,v11_recovery_candidates,v11_recovery_pregeom_allowed,v11_recovery_created,v11_probation_score_recent,v11_probation_score_survived,v11_probation_score_matured,v11_probation_score_pose_use_edges,v11_probation_score_lba_edges,v11_pose_chain_guard_active_lines,v11_pose_chain_guard_candidates,v11_pose_chain_guard_created,v11_pose_chain_need_score_max,v11_pose_chain_keyframe_step_ratio_max,v12_posterior_is_keyframe,v12_posterior_kf_id,v12_posterior_kf_step,v12_posterior_kf_gap,v12_posterior_kf_density,v12_posterior_traj_est_step,v12_posterior_traj_gt_step,v12_posterior_traj_step_ratio,v12_posterior_lba_count,v12_posterior_lba_local_kf_max,v12_posterior_lba_fixed_kf_max,v12_posterior_lba_local_mp_max,v12_posterior_lba_delayed_mp_sum,v12_posterior_lba_delayed_mp_max,v12_posterior_lba_delayed_ratio_max,v12_posterior_lba_optimizer_edges_max,v12_posterior_recovery_candidates,v12_posterior_recovery_pregeom_allowed,v12_posterior_recovery_created,v12_posterior_probation_score_recent,v12_posterior_probation_score_survived,v12_posterior_probation_score_matured,v12_posterior_probation_score_pose_use_edges,v12_posterior_probation_score_lba_edges,v12_posterior_pose_chain_guard_active_lines,v12_posterior_pose_chain_guard_candidates,v12_posterior_pose_chain_guard_created,v12_posterior_pose_chain_need_score_max,v12_posterior_pose_chain_keyframe_step_ratio_max,fixed_2kf_is_keyframe,fixed_2kf_kf_id,fixed_2kf_kf_step,fixed_2kf_kf_gap,fixed_2kf_kf_density,fixed_2kf_traj_est_step,fixed_2kf_traj_gt_step,fixed_2kf_traj_step_ratio,fixed_2kf_lba_count,fixed_2kf_lba_local_kf_max,fixed_2kf_lba_fixed_kf_max,fixed_2kf_lba_local_mp_max,fixed_2kf_lba_delayed_mp_sum,fixed_2kf_lba_delayed_mp_max,fixed_2kf_lba_delayed_ratio_max,fixed_2kf_lba_optimizer_edges_max,fixed_2kf_recovery_candidates,fixed_2kf_recovery_pregeom_allowed,fixed_2kf_recovery_created,fixed_2kf_probation_score_recent,fixed_2kf_probation_score_survived,fixed_2kf_probation_score_matured,fixed_2kf_probation_score_pose_use_edges,fixed_2kf_probation_score_lba_edges,fixed_2kf_pose_chain_guard_active_lines,fixed_2kf_pose_chain_guard_candidates,fixed_2kf_pose_chain_guard_created,fixed_2kf_pose_chain_need_score_max,fixed_2kf_pose_chain_keyframe_step_ratio_max,fixed_4kf_is_keyframe,fixed_4kf_kf_id,fixed_4kf_kf_step,fixed_4kf_kf_gap,fixed_4kf_kf_density,fixed_4kf_traj_est_step,fixed_4kf_traj_gt_step,fixed_4kf_traj_step_ratio,fixed_4kf_lba_count,fixed_4kf_lba_local_kf_max,fixed_4kf_lba_fixed_kf_max,fixed_4kf_lba_local_mp_max,fixed_4kf_lba_delayed_mp_sum,fixed_4kf_lba_delayed_mp_max,fixed_4kf_lba_delayed_ratio_max,fixed_4kf_lba_optimizer_edges_max,fixed_4kf_recovery_candidates,fixed_4kf_recovery_pregeom_allowed,fixed_4kf_recovery_created,fixed_4kf_probation_score_recent,fixed_4kf_probation_score_survived,fixed_4kf_probation_score_matured,fixed_4kf_probation_score_pose_use_edges,fixed_4kf_probation_score_lba_edges,fixed_4kf_pose_chain_guard_active_lines,fixed_4kf_pose_chain_guard_candidates,fixed_4kf_pose_chain_guard_created,fixed_4kf_pose_chain_need_score_max,fixed_4kf_pose_chain_keyframe_step_ratio_max,v13_min3_is_keyframe,v13_min3_kf_id,v13_min3_kf_step,v13_min3_kf_gap,v13_min3_kf_density,v13_min3_traj_est_step,v13_min3_traj_gt_step,v13_min3_traj_step_ratio,v13_min3_lba_count,v13_min3_lba_local_kf_max,v13_min3_lba_fixed_kf_max,v13_min3_lba_local_mp_max,v13_min3_lba_delayed_mp_sum,v13_min3_lba_delayed_mp_max,v13_min3_lba_delayed_ratio_max,v13_min3_lba_optimizer_edges_max,v13_min3_recovery_candidates,v13_min3_recovery_pregeom_allowed,v13_min3_recovery_created,v13_min3_probation_score_recent,v13_min3_probation_score_survived,v13_min3_probation_score_matured,v13_min3_probation_score_pose_use_edges,v13_min3_probation_score_lba_edges,v13_min3_pose_chain_guard_active_lines,v13_min3_pose_chain_guard_candidates,v13_min3_pose_chain_guard_created,v13_min3_pose_chain_need_score_max,v13_min3_pose_chain_keyframe_step_ratio_max,v12_posterior_minus_v11_is_keyframe,v12_posterior_minus_v11_kf_density,v12_posterior_minus_v11_kf_step,v12_posterior_minus_v11_traj_est_step,v12_posterior_minus_v11_traj_step_ratio,v12_posterior_minus_v11_lba_delayed_mp_sum,v12_posterior_minus_v11_lba_delayed_mp_max,v12_posterior_minus_v11_lba_local_mp_max,v12_posterior_minus_v11_recovery_created,v12_posterior_minus_v11_pose_chain_guard_active_lines
403,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.027280256,0.000591608,46.112049143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.025293129,0.000591608,42.753190698,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.025894184,0.000591608,43.769159418,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019805647,0.000591608,33.477654087,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.021829828,0.000591608,36.899144488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001987127,-3.358858445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
404,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.021803922,0.000435890,50.021627418,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.030689542,0.000435890,70.406638713,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.025800650,0.000435890,59.190749821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.024881062,0.000435890,57.081070457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.024931225,0.000435890,57.196152199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008885620,20.385011295,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
405,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010260453,0.000469042,21.875360299,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.015040127,0.000469042,32.065657606,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.009253315,0.000469042,19.728134653,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011197127,0.000469042,23.872354149,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010277389,0.000469042,21.911466715,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004779673,10.190297307,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
406,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011799040,0.000812404,14.523614487,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011736460,0.000812404,14.446583018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.013816867,0.000812404,17.007387245,1.000000000,148.000000000,30.000000000,4077.000000000,0.000000000,0.000000000,0.000000000,35109.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010567503,0.000812404,13.007697262,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010387071,0.000812404,12.785600474,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000062581,-0.077031469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
407,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.020831033,0.001187434,17.542894131,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.024006136,0.001187434,20.216813844,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.021318491,0.001187434,17.953408440,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.015511711,0.001187434,13.063217159,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.016346665,0.001187434,13.766375175,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003175104,2.673919713,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
408,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.031045628,0.000632456,49.087447560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.032811906,0.000632456,51.880178782,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.031052338,0.000632456,49.098057933,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.030293223,0.000632456,47.897791342,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.030657881,0.000632456,48.474366264,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001766278,2.792731222,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
409,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.009999493,0.000927362,10.782730757,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008500795,0.000927362,9.166643275,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.009007602,0.000927362,9.713146865,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008502273,0.000927362,9.168237071,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006480465,0.000927362,6.988065018,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001498698,-1.616087482,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
410,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.025867857,0.001268858,20.386727675,1.000000000,142.000000000,47.000000000,4148.000000000,0.000000000,0.000000000,0.000000000,36507.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.024496634,0.001268858,19.306052262,1.000000000,137.000000000,43.000000000,4102.000000000,1.000000000,1.000000000,0.000243784,35331.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019876201,0.001268858,15.664640506,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.018095580,0.001268858,14.261314664,1.000000000,124.000000000,58.000000000,3899.000000000,0.000000000,0.000000000,0.000000000,34484.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019117195,0.001268858,15.066460298,1.000000000,132.000000000,43.000000000,3926.000000000,1.000000000,1.000000000,0.000254712,34143.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.001371223,-1.080675413,1.000000000,1.000000000,-46.000000000,0.000000000,0.000000000
411,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019086981,0.000900000,21.207756364,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.014167979,0.000900000,15.742198496,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019816405,0.000900000,22.018227897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.021290808,0.000900000,23.656453696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.017093124,0.000900000,18.992359905,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.004919002,-5.465557868,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
412,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.016489406,0.000754983,21.840752060,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.018089039,0.000754983,23.959517199,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.014283467,0.000754983,18.918914445,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.012781230,0.000754983,16.929153265,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.014250278,0.000754983,18.874954384,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001599633,2.118765139,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
413,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002532245,0.001428286,1.772925975,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.021649283,0.001428286,15.157529884,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.023399531,0.001428286,16.382948839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008265724,0.001428286,5.787164022,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.015937409,0.001428286,11.158418057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.019117038,13.384603910,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
414,300-549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004385615,0.001435270,3.055602645,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007822484,0.001435270,5.450182831,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007741794,0.001435270,5.393963672,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010608571,0.001435270,7.391341655,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007121919,0.001435270,4.962075820,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003436869,2.394580186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
