match_index,frame_id,timestamp,se3_error_m,sim3_error_m,global_sim3_scale,est_step_m,gt_step_m,est_gt_step_ratio,is_keyframe_created,tracked_map_points,tracked_static_map_points,inlier_map_matches_after_pose,local_map_matches_before_pose,v14_static_inlier_count,v14_static_inlier_grid_coverage,v14_boundary_inlier_frac,v14_step_ratio_proxy,v14_recent_keyframe_rate,v14_recent_keyframes_per_m,v14_support_low,v14_motion_pressure,v14_keyframe_pressure,v14_boundary_pressure,v14_pose_chain_risk,segment
456,459,1341846663.286056042,0.024893063,0.044569434,0.424366525,0.007412161,0.000916515,8.087330450,0,140,140,140,230,138,0.027669000,0.014286000,1.865899000,0.466667000,104.245163000,1,0,1,0,0,300-549
457,460,1341846663.318059921,0.038990936,0.051296046,0.424366525,0.018688887,0.001268858,14.728906713,1,170,170,112,218,170,0.037109000,0.000000000,1.928475000,0.433333000,97.154024000,1,0,1,0,0,300-549
458,461,1341846663.350114107,0.027502928,0.047549881,0.424366525,0.014002998,0.001489966,9.398196677,1,181,181,144,255,181,0.038411000,0.000000000,0.776959000,0.433333000,98.111577000,1,0,1,0,0,300-549
459,462,1341846663.385984898,0.033666777,0.048268024,0.424366525,0.004874856,0.002315167,2.105617059,1,216,216,184,281,216,0.043294000,0.000000000,1.023704000,0.433333000,98.011781000,1,0,1,0,0,300-549
460,463,1341846663.418056011,0.038646322,0.049734472,0.424366525,0.005312083,0.001319091,4.027079662,1,205,205,173,265,205,0.040365000,0.000000000,0.184492000,0.433333000,100.458263000,1,0,1,0,0,300-549
461,464,1341846663.454044104,0.034971516,0.049230149,0.424366525,0.006514615,0.001752142,3.718086913,0,186,186,186,270,186,0.035807000,0.000000000,1.312974000,0.433333000,102.293707000,1,0,1,0,0,300-549
462,465,1341846663.486090899,0.040680090,0.050087898,0.424366525,0.003965811,0.002012461,1.970627369,0,169,169,169,277,169,0.036133000,0.000000000,0.992614000,0.400000000,93.503143000,1,0,1,0,0,300-549
463,466,1341846663.518393993,0.045013919,0.052858673,0.424366525,0.007160858,0.001910497,3.748164574,0,179,179,179,294,179,0.036133000,0.000000000,1.792302000,0.366667000,84.110992000,1,0,1,0,0,300-549
464,467,1341846663.554250956,0.043177353,0.050305516,0.424366525,0.007864803,0.002002498,3.927495080,0,176,176,176,297,176,0.039714000,0.000000000,1.947884000,0.333333000,73.504273000,1,0,1,0,0,300-549
465,468,1341846663.586143017,0.046530438,0.053526172,0.424366525,0.006628705,0.002368544,2.798641381,0,150,150,150,280,150,0.029297000,0.000000000,1.510267000,0.300000000,63.783025000,1,0,1,0,0,300-549
466,469,1341846663.622144938,0.036318778,0.053871815,0.424366525,0.019400706,0.001029563,18.843631636,0,179,179,179,311,179,0.040039000,0.000000000,4.418643000,0.266667000,55.936041000,1,1,1,0,0,300-549
467,470,1341846663.654098988,0.030130200,0.051023237,0.424366525,0.008175043,0.001315295,6.215370011,0,171,171,171,290,171,0.036133000,0.000000000,1.810698000,0.266667000,51.061882000,1,0,1,0,0,300-549
468,471,1341846663.686099052,0.040393578,0.061000343,0.424366525,0.029985643,0.001473092,20.355580555,0,156,156,156,299,156,0.035156000,0.000000000,6.295689000,0.233333000,43.395792000,1,1,1,0,0,300-549
469,472,1341846663.722109079,0.035097687,0.056710316,0.424366525,0.015386884,0.001658312,9.278640210,0,214,214,214,336,214,0.046224000,0.000000000,3.125066000,0.200000000,32.174944000,1,1,1,0,0,300-549
470,473,1341846663.755693913,0.035147606,0.056986717,0.424366525,0.005026348,0.001552417,3.237755494,0,207,207,207,327,207,0.045247000,0.000000000,0.773398000,0.166667000,24.999131000,1,0,1,0,0,300-549
471,474,1341846663.786303997,0.064393915,0.070872386,0.424366525,0.051937254,0.001004988,51.679499780,1,186,186,118,308,186,0.038086000,0.000000000,4.128434000,0.133333000,19.999995000,1,1,0,0,0,300-549
472,475,1341846663.822089911,0.053857634,0.066337096,0.424366525,0.010018572,0.001862794,5.378251048,1,227,227,167,384,227,0.044596000,0.000000000,0.904998000,0.166667000,22.952042000,1,0,1,0,0,300-549
473,476,1341846663.854115009,0.036827716,0.058536558,0.424366525,0.020587347,0.002249444,9.152191861,1,302,302,272,421,302,0.059245000,0.000000000,2.167899000,0.200000000,27.278770000,0,1,1,0,0,300-549
474,477,1341846663.890140057,0.076298182,0.073431933,0.424366525,0.048656306,0.001360147,35.772827899,1,216,216,134,376,216,0.047201000,0.000000000,7.705554000,0.233333000,31.070341000,1,1,1,0,0,300-549
475,478,1341846663.921987057,0.085667943,0.077648439,0.424366525,0.016790648,0.001326650,12.656427457,1,252,252,151,452,252,0.054036000,0.000000000,5.496197000,0.266667000,30.373048000,0,1,1,0,0,300-549
476,479,1341846663.954282045,0.038518790,0.057800889,0.424366525,0.054623335,0.001568439,34.826566603,1,361,361,306,558,361,0.064779000,0.000000000,8.137056000,0.300000000,30.590379000,0,1,1,0,0,300-549
477,480,1341846663.990370035,0.042185995,0.060953008,0.424366525,0.015039643,0.001396424,10.770112061,1,326,326,269,542,326,0.062500000,0.000000000,1.735769000,0.333333000,29.198811000,0,0,1,0,0,300-549
478,481,1341846664.022124052,0.068713938,0.070720418,0.424366525,0.029258956,0.001081665,27.049914131,1,329,329,238,520,329,0.063477000,0.000000000,4.499196000,0.366667000,31.673441000,0,1,1,0,0,300-549
479,482,1341846664.054171085,0.060551958,0.066719334,0.424366525,0.008784546,0.001220656,7.196580215,0,280,280,280,597,280,0.058594000,0.000000000,0.990928000,0.400000000,32.478556000,0,0,1,0,0,300-549
480,483,1341846664.090250015,0.034210631,0.054650210,0.424366525,0.031439403,0.001870829,16.805067733,0,371,371,371,649,371,0.069010000,0.000000000,3.884603000,0.400000000,32.227917000,0,1,1,0,0,300-549
481,484,1341846664.122236967,0.036832504,0.052952170,0.424366525,0.011367635,0.001131371,10.047664909,0,375,375,375,620,375,0.075846000,0.000000000,1.560091000,0.400000000,30.256997000,0,0,1,0,0,300-549
482,485,1341846664.158241034,0.047920336,0.059548706,0.424366525,0.016542604,0.000591608,27.962103627,0,353,353,353,613,353,0.066732000,0.000000000,2.195011000,0.400000000,29.573754000,0,1,1,0,0,300-549
483,486,1341846664.190140963,0.041331215,0.058889430,0.424366525,0.015201704,0.001044031,14.560591601,0,330,330,330,618,330,0.065430000,0.000000000,1.958281000,0.400000000,28.817626000,0,0,1,0,0,300-549
484,487,1341846664.222188950,0.038996234,0.055244657,0.424366525,0.016507411,0.001157584,14.260230922,0,392,392,392,639,392,0.078125000,0.000000000,2.087573000,0.400000000,28.208788000,0,1,1,0,0,300-549
485,488,1341846664.258172035,0.041972584,0.058299642,0.424366525,0.011146149,0.001004988,11.090832792,0,392,392,392,628,392,0.073568000,0.000000000,0.937249000,0.400000000,27.334958000,0,0,1,0,0,300-549
486,489,1341846664.290021896,0.039733575,0.057833301,0.424366525,0.009408816,0.000734847,12.803777374,0,353,353,353,638,353,0.066406000,0.000000000,2.175976000,0.400000000,27.093028000,0,1,1,0,0,300-549
487,490,1341846664.322490931,0.048825043,0.061638046,0.424366525,0.008503486,0.001048809,8.107755953,0,349,349,349,644,349,0.062826000,0.000000000,0.730357000,0.400000000,26.216709000,0,0,1,0,0,300-549
488,491,1341846664.358302116,0.060325807,0.066690798,0.424366525,0.014636071,0.001679286,8.715653585,0,364,364,364,671,364,0.070312000,0.000000000,0.974094000,0.366667000,23.987818000,0,0,1,0,0,300-549
489,492,1341846664.390100956,0.055456564,0.062914825,0.424366525,0.014984018,0.001081665,13.852729711,0,356,356,356,676,356,0.069010000,0.000000000,0.642024000,0.333333000,21.421488000,0,0,1,0,0,300-549
490,493,1341846664.426142931,0.055619915,0.063205683,0.424366525,0.002803620,0.001523155,1.840666713,0,345,345,345,685,345,0.065104000,0.000000000,0.240800000,0.300000000,19.139594000,0,0,1,0,0,300-549
491,494,1341846664.458303928,0.066048065,0.066188509,0.424366525,0.013924537,0.001414214,9.846134232,0,334,334,334,669,334,0.062826000,0.000000000,0.480280000,0.266667000,16.938381000,0,0,1,0,0,300-549
492,495,1341846664.490115881,0.060434893,0.063062865,0.424366525,0.005896056,0.002004994,2.940685256,0,355,355,355,690,355,0.065755000,0.000000000,0.761758000,0.266667000,16.924901000,0,0,1,0,0,300-549
493,496,1341846664.526173115,0.068192110,0.063876924,0.424366525,0.012763642,0.002039608,6.257890243,0,362,362,362,696,362,0.064779000,0.000000000,1.096259000,0.266667000,16.751135000,0,0,1,0,0,300-549
494,497,1341846664.558129072,0.059572381,0.063932490,0.424366525,0.023160215,0.001280625,18.085089223,0,355,355,355,682,355,0.062500000,0.000000000,0.641308000,0.266667000,16.556895000,0,0,1,0,0,300-549
495,498,1341846664.590128899,0.050575945,0.059982593,0.424366525,0.009859916,0.001236932,7.971269401,0,367,367,367,663,367,0.067057000,0.000000000,0.822937000,0.266667000,16.563102000,0,0,1,0,0,300-549
496,499,1341846664.626195908,0.056035303,0.054430387,0.424366525,0.032464591,0.001603122,20.250855569,0,402,402,402,661,402,0.071940000,0.000000000,2.328383000,0.266667000,16.453034000,0,1,1,0,0,300-549
497,500,1341846664.658276081,0.060257028,0.053362623,0.424366525,0.009714358,0.000244949,39.658701033,0,410,410,410,655,410,0.077148000,0.000000000,0.810789000,0.266667000,16.170468000,0,0,1,0,0,300-549
498,501,1341846664.694135904,0.045881853,0.055332865,0.424366525,0.029573293,0.000331662,89.166832342,0,377,377,377,664,377,0.072917000,0.000000000,2.008511000,0.266667000,16.113008000,0,1,1,0,0,300-549
499,502,1341846664.726666927,0.052654892,0.054950579,0.424366525,0.013011694,0.000574456,22.650452616,0,394,394,394,669,394,0.071289000,0.000000000,0.407991000,0.266667000,16.307483000,0,0,1,0,0,300-549
500,503,1341846664.758141041,0.068684273,0.055198083,0.424366525,0.023211393,0.000374166,62.035055993,0,394,394,394,659,394,0.072591000,0.000000000,1.993603000,0.266667000,16.664106000,0,0,1,0,0,300-549
501,504,1341846664.794104099,0.056855688,0.055089829,0.424366525,0.017811469,0.000331662,53.703600863,0,406,406,406,665,406,0.076823000,0.000000000,1.486596000,0.266667000,16.022964000,0,0,1,0,0,300-549
502,505,1341846664.826122999,0.062965450,0.055255912,0.424366525,0.007606435,0.001067708,7.124078976,0,401,401,401,658,401,0.076823000,0.000000000,0.634855000,0.233333000,14.120490000,0,0,1,0,0,300-549
503,506,1341846664.862092972,0.065793222,0.055126900,0.424366525,0.004986950,0.001029563,4.843754374,0,399,399,399,653,399,0.076172000,0.000000000,0.416225000,0.200000000,12.040651000,0,0,1,0,0,300-549
504,507,1341846664.894197941,0.056454754,0.052668581,0.424366525,0.011839371,0.000927362,12.766721803,0,405,405,405,673,405,0.076497000,0.000000000,1.016874000,0.166667000,10.178027000,0,0,0,0,0,300-549
505,508,1341846664.926270008,0.056455844,0.053657726,0.424366525,0.005725380,0.001374773,4.164601008,0,403,403,403,661,403,0.074544000,0.000000000,0.493419000,0.133333000,8.690308000,0,0,0,0,0,300-549
506,509,1341846664.962374926,0.060159399,0.053249915,0.424366525,0.005562341,0.001072381,5.186910104,0,414,414,414,663,414,0.072266000,0.000000000,0.489880000,0.100000000,6.932756000,0,0,0,0,0,300-549
507,510,1341846664.997076988,0.057405826,0.053031229,0.424366525,0.005682692,0.000574456,9.892297497,0,408,408,408,673,408,0.072917000,0.000000000,0.536073000,0.066667000,5.180823000,0,0,0,0,0,300-549
508,511,1341846665.026380062,0.058103055,0.053336544,0.424366525,0.004901388,0.000458258,10.695705562,0,405,405,405,650,405,0.077799000,0.000000000,0.500797000,0.033333000,2.632940000,0,0,0,0,0,300-549
509,512,1341846665.062417030,0.070121734,0.056839467,0.424366525,0.013983779,0.000707107,19.776049696,0,408,408,408,650,408,0.076172000,0.000000000,1.490242000,0.000000000,0.000000000,0,0,0,0,0,300-549
510,513,1341846665.094077110,0.057422725,0.055506138,0.424366525,0.021393458,0.001000000,21.393457892,0,368,368,368,644,368,0.068685000,0.000000000,2.185876000,0.000000000,0.000000000,0,1,0,0,0,300-549
511,514,1341846665.130160093,0.059664607,0.055962753,0.424366525,0.003383524,0.001435270,2.357412731,0,381,381,381,656,381,0.070312000,0.000000000,0.345713000,0.000000000,0.000000000,0,0,0,0,0,300-549
512,515,1341846665.162113905,0.072564508,0.057592453,0.424366525,0.018035547,0.001276715,14.126531002,0,401,401,401,652,401,0.075846000,0.000000000,1.922033000,0.000000000,0.000000000,0,0,0,0,0,300-549
513,516,1341846665.194099903,0.062905804,0.054727449,0.424366525,0.012442747,0.001276715,9.745911612,0,405,405,405,668,405,0.074870000,0.000000000,1.326013000,0.000000000,0.000000000,0,0,0,0,0,300-549
514,517,1341846665.230221033,0.062271054,0.058258985,0.424366525,0.024529629,0.001349074,18.182570984,0,316,316,316,579,316,0.060221000,0.000000000,2.614104000,0.000000000,0.000000000,0,1,0,0,0,300-549
515,518,1341846665.262005091,0.071983071,0.061031949,0.424366525,0.015124895,0.001296148,11.669109915,0,323,323,323,632,323,0.060221000,0.000000000,1.066672000,0.000000000,0.000000000,0,0,0,0,0,300-549
516,519,1341846665.300076962,0.058695414,0.055532810,0.424366525,0.014616848,0.001640122,8.912049777,0,331,331,331,631,331,0.059896000,0.000000000,1.114987000,0.000000000,0.000000000,0,0,0,0,0,300-549
517,520,1341846665.330156088,0.060941585,0.055454523,0.424366525,0.003450950,0.002024846,1.704302647,0,316,316,316,593,316,0.058919000,0.000000000,0.352601000,0.000000000,0.000000000,0,0,0,0,0,300-549
518,521,1341846665.362293959,0.079181034,0.058257052,0.424366525,0.030416081,0.000509902,59.650843073,0,322,322,322,613,322,0.066081000,0.000000000,2.557562000,0.000000000,0.000000000,0,1,0,0,0,300-549
519,522,1341846665.398078918,0.065040592,0.056290271,0.424366525,0.031133656,0.001539480,20.223482576,0,324,324,324,598,324,0.061198000,0.000000000,2.544253000,0.000000000,0.000000000,0,1,0,0,0,300-549
520,523,1341846665.430161953,0.061055797,0.054906625,0.424366525,0.016453487,0.000948683,17.343498318,1,645,645,224,537,645,0.101888000,0.000000000,2.125926000,0.000000000,0.000000000,0,1,0,0,0,300-549
521,524,1341846665.462225914,0.062142641,0.054860398,0.424366525,0.007103359,0.001315295,5.400584191,1,689,689,377,660,689,0.097005000,0.000000000,0.753878000,0.033333000,2.578291000,0,0,0,0,0,300-549
522,525,1341846665.498225927,0.064619499,0.054608674,0.424366525,0.007004286,0.002983287,2.347841841,1,622,622,401,749,622,0.098307000,0.000000000,1.094533000,0.066667000,5.126257000,0,0,0,0,0,300-549
523,526,1341846665.530108929,0.056014846,0.051003094,0.424366525,0.011105431,0.001711724,6.487862024,1,645,645,483,811,645,0.104818000,0.000000000,0.237481000,0.100000000,7.638858000,0,0,0,0,0,300-549
524,527,1341846665.562222004,0.057268892,0.050730120,0.424366525,0.002593913,0.001700000,1.525830884,0,510,510,510,765,510,0.079427000,0.000000000,1.247861000,0.133333000,10.454222000,0,0,0,0,0,300-549
525,528,1341846665.598196030,0.061416811,0.051605261,0.424366525,0.007698266,0.002004994,3.839546182,0,499,499,499,739,499,0.079102000,0.000000000,0.688505000,0.133333000,10.309531000,0,0,0,0,0,300-549
526,529,1341846665.630106926,0.055920670,0.049283552,0.424366525,0.008837008,0.001479865,5.971496798,0,437,437,437,693,437,0.066732000,0.000000000,0.790347000,0.133333000,10.367291000,0,0,0,0,0,300-549
527,530,1341846665.666289091,0.060817552,0.050169149,0.424366525,0.006483496,0.002161018,3.000203923,0,424,424,424,691,424,0.064779000,0.000000000,0.619786000,0.133333000,10.906058000,0,0,0,0,0,300-549
528,531,1341846665.698060036,0.055964993,0.047110538,0.424366525,0.005087460,0.001813836,2.804807643,0,437,437,437,682,437,0.070638000,0.000000000,0.486332000,0.133333000,11.002983000,0,0,0,0,0,300-549
529,532,1341846665.730360985,0.057050079,0.047211906,0.424366525,0.007630754,0.001581139,4.826112439,0,403,403,403,663,403,0.068685000,0.000000000,0.999610000,0.133333000,11.608991000,0,0,0,0,0,300-549
530,533,1341846665.766192913,0.058862019,0.047125197,0.424366525,0.003890439,0.002433105,1.598960769,0,409,409,409,658,409,0.068034000,0.002445000,0.400486000,0.133333000,11.458309000,0,0,0,0,0,300-549
531,534,1341846665.798337936,0.059180748,0.046551638,0.424366525,0.006387557,0.002012461,3.174002450,0,415,415,415,645,415,0.069987000,0.000000000,0.422856000,0.133333000,12.129640000,0,0,0,0,0,300-549
532,535,1341846665.834237099,0.057485540,0.045506788,0.424366525,0.008674400,0.001349074,6.429892915,0,407,407,407,647,406,0.068034000,0.002457000,1.037409000,0.133333000,12.665475000,0,0,0,0,0,300-549
533,536,1341846665.866106033,0.058212543,0.045080335,0.424366525,0.007881709,0.003062679,2.573469292,1,669,669,310,569,669,0.096029000,0.000000000,1.317534000,0.133333000,12.622791000,0,0,0,0,0,300-549
534,537,1341846665.898072958,0.054765751,0.043094791,0.424366525,0.005923445,0.002236068,2.649045336,0,430,430,430,660,425,0.063151000,0.023256000,0.648915000,0.166667000,15.459003000,0,0,0,0,0,300-549
535,538,1341846665.934076071,0.055548776,0.043108057,0.424366525,0.014473756,0.001994994,7.255038157,1,666,666,403,665,662,0.093750000,0.010511000,2.301813000,0.166667000,15.747032000,0,1,0,0,0,300-549
536,539,1341846665.966136932,0.065000782,0.046497502,0.424366525,0.012320342,0.002641969,4.663318296,1,662,662,442,719,657,0.092122000,0.010574000,0.936410000,0.200000000,18.075080000,0,0,1,0,0,300-549
537,540,1341846665.998148918,0.057620008,0.043165218,0.424366525,0.008952708,0.002195450,4.077846599,1,663,663,484,765,660,0.096029000,0.004525000,0.632227000,0.233333000,20.899631000,0,0,1,0,0,300-549
538,541,1341846666.034209967,0.051159122,0.040036533,0.424366525,0.007319436,0.001913113,3.825930704,0,465,465,465,681,464,0.069661000,0.004301000,0.911616000,0.266667000,23.878990000,0,0,1,0,0,300-549
539,542,1341846666.072501898,0.055675617,0.041429831,0.424366525,0.005943098,0.001827567,3.251918688,0,411,411,411,647,410,0.066732000,0.007299000,0.651070000,0.266667000,23.637687000,0,0,1,0,0,300-549
540,543,1341846666.102077007,0.061115297,0.043401562,0.424366525,0.007193631,0.001503330,4.785132470,0,428,428,428,638,426,0.063477000,0.014019000,0.667175000,0.266667000,24.212936000,0,0,1,0,0,300-549
541,544,1341846666.134146929,0.059747591,0.042459982,0.424366525,0.001631575,0.001220656,1.336638043,0,387,387,387,606,384,0.060872000,0.010336000,0.189475000,0.266667000,25.408924000,0,0,1,0,0,300-549
542,545,1341846666.166356087,0.052413450,0.038443638,0.424366525,0.008878712,0.001702939,5.213759142,0,377,377,377,588,376,0.058268000,0.007958000,0.409117000,0.266667000,25.551101000,0,0,1,0,0,300-549
543,546,1341846666.202327013,0.055656114,0.039665223,0.424366525,0.004933230,0.000768115,6.422518233,0,363,363,363,564,360,0.057292000,0.011019000,0.584880000,0.266667000,26.793000000,0,0,1,0,0,300-549
544,547,1341846666.234318972,0.052277899,0.037819102,0.424366525,0.003410638,0.000989949,3.445264277,1,646,646,328,537,644,0.083984000,0.004644000,0.903572000,0.266667000,27.484238000,0,0,1,0,0,300-549
545,548,1341846666.266321898,0.059505628,0.040502740,0.424366525,0.022792318,0.001542725,14.774065578,1,707,707,337,543,707,0.088216000,0.000000000,2.544727000,0.300000000,32.862466000,0,1,1,0,0,300-549
546,549,1341846666.302195072,0.077994615,0.047247910,0.424366525,0.029110905,0.001400000,20.793503405,1,660,660,285,539,660,0.084961000,0.000000000,1.694000000,0.333333000,35.249916000,0,0,1,0,0,300-549
547,550,1341846666.335079908,0.051836115,0.037455063,0.424366525,0.036603379,0.001783255,20.526155594,1,615,615,359,646,607,0.075521000,0.047154000,2.533198000,0.366667000,38.464748000,0,1,1,0,0,550-599
548,551,1341846666.370215893,0.046573344,0.035438544,0.424366525,0.012298771,0.002473863,4.971483433,0,400,400,400,616,392,0.055339000,0.045000000,0.868347000,0.400000000,39.700333000,0,0,1,0,0,550-599
549,552,1341846666.402019024,0.053162248,0.038795386,0.424366525,0.016793351,0.001982423,8.471125113,0,361,361,361,580,355,0.049154000,0.058172000,2.155138000,0.400000000,42.213362000,1,1,1,0,0,550-599
550,553,1341846666.434087992,0.040202479,0.033615340,0.424366525,0.023061175,0.002406242,9.583897281,0,361,361,361,587,352,0.053385000,0.052632000,2.959504000,0.400000000,43.452663000,0,1,1,0,0,550-599
551,554,1341846666.470060110,0.061745171,0.043726920,0.424366525,0.024909136,0.003423449,7.276036305,1,652,652,348,568,647,0.068685000,0.018405000,0.138373000,0.366667000,39.553599000,0,0,1,0,0,550-599
552,555,1341846666.502190113,0.056395880,0.041363038,0.424366525,0.015897262,0.003290897,4.830678129,1,608,608,318,487,606,0.067383000,0.023026000,0.995927000,0.366667000,40.546168000,0,0,1,0,0,550-599
553,556,1341846666.534121037,0.060142100,0.044272059,0.424366525,0.003769582,0.003414674,1.103936058,1,486,486,303,481,483,0.057943000,0.014403000,0.375834000,0.366667000,41.148315000,0,0,1,0,0,550-599
554,557,1341846666.570131063,0.061726551,0.047692032,0.424366525,0.010985599,0.004411349,2.490303707,1,500,500,332,537,499,0.057617000,0.014000000,0.601618000,0.366667000,41.128890000,0,0,1,0,0,550-599
555,558,1341846666.602180004,0.057939674,0.046901207,0.424366525,0.007130486,0.002747726,2.595049391,0,294,294,294,458,291,0.040690000,0.013605000,1.706209000,0.400000000,46.358751000,1,0,1,0,0,550-599
556,559,1341846666.638072014,0.054440408,0.046853269,0.424366525,0.006051645,0.003468429,1.744779711,0,271,271,271,420,271,0.033529000,0.003690000,0.842891000,0.400000000,45.557653000,1,0,1,0,0,550-599
557,560,1341846666.670134068,0.071302752,0.053264924,0.424366525,0.022521587,0.002128380,10.581564790,1,561,561,235,401,560,0.060221000,0.001783000,1.383666000,0.400000000,46.044546000,0,0,1,0,0,550-599
558,561,1341846666.702075005,0.066241421,0.050822926,0.424366525,0.009650706,0.001868154,5.165904671,0,422,422,422,557,422,0.042643000,0.009479000,1.344176000,0.433333000,49.338193000,1,0,1,0,0,550-599
559,562,1341846666.738265991,0.072549306,0.054332428,0.424366525,0.006248012,0.002765863,2.258973547,0,389,389,389,531,389,0.042318000,0.000000000,0.844204000,0.433333000,48.498268000,1,0,1,0,0,550-599
560,563,1341846666.770390034,0.074540772,0.055628621,0.424366525,0.004461744,0.001886796,2.364719456,0,377,377,377,508,376,0.039388000,0.002653000,0.621445000,0.433333000,49.078940000,1,0,1,0,0,550-599
561,564,1341846666.802119017,0.072290579,0.056334172,0.424366525,0.006533183,0.002439262,2.678344024,0,356,356,356,496,355,0.039062000,0.002809000,0.909960000,0.433333000,48.973311000,1,0,1,0,0,550-599
562,565,1341846666.838108063,0.068977935,0.054320106,0.424366525,0.013857085,0.004031129,3.437519629,0,323,323,323,470,323,0.035156000,0.000000000,1.930051000,0.433333000,48.485033000,1,0,1,0,0,550-599
563,566,1341846666.870482922,0.072259311,0.056179753,0.424366525,0.005135024,0.003163858,1.623025846,0,308,308,308,439,308,0.034831000,0.000000000,0.715218000,0.433333000,47.565615000,1,0,1,0,0,550-599
564,567,1341846666.906018972,0.076485110,0.059936141,0.424366525,0.004812677,0.004704253,1.023047914,1,449,449,275,387,449,0.046549000,0.002227000,1.769859000,0.400000000,44.959688000,1,0,1,0,0,550-599
565,568,1341846666.937988997,0.071377958,0.057618290,0.424366525,0.008279599,0.002231591,3.710177188,0,290,290,290,385,289,0.030599000,0.020690000,1.153206000,0.433333000,47.620629000,1,0,1,0,0,550-599
566,569,1341846666.970036030,0.065209206,0.058379378,0.424366525,0.008615667,0.004781213,1.801983411,1,427,427,258,377,427,0.044271000,0.009368000,0.785644000,0.400000000,45.956483000,1,0,1,0,0,550-599
567,570,1341846667.006200075,0.076137402,0.063824805,0.424366525,0.014616870,0.004777028,3.059824845,1,405,405,274,380,404,0.043294000,0.002469000,1.770417000,0.400000000,46.473892000,1,0,1,0,0,550-599
568,571,1341846667.038152933,0.081465326,0.064581931,0.424366525,0.012569174,0.003277194,3.835346499,0,150,150,150,229,148,0.022135000,0.033333000,3.549938000,0.400000000,45.377066000,1,1,1,0,0,550-599
569,572,1341846667.074152946,0.092507811,0.030327314,0.424366525,0.105507277,0.004456456,23.675152941,1,271,271,100,191,271,0.037109000,0.000000000,8.687713000,0.400000000,42.611116000,1,1,1,0,0,550-599
570,573,1341846667.106156111,0.071718939,0.065113541,0.424366525,0.101291457,0.005459853,18.552046820,1,263,263,122,206,262,0.032552000,0.011407000,3.311931000,0.433333000,38.456046000,1,1,1,0,0,550-599
571,574,1341846667.138108015,0.074786235,0.070335509,0.424366525,0.011946760,0.003981206,3.000789405,1,263,263,117,228,262,0.034180000,0.007605000,2.004208000,0.466667000,39.246635000,1,1,1,0,0,550-599
572,575,1341846667.174104929,0.046167267,0.060244364,0.424366525,0.031927176,0.003949684,8.083476971,1,230,230,140,246,228,0.029948000,0.026087000,1.828574000,0.500000000,40.444414000,1,0,1,0,0,550-599
573,576,1341846667.206106901,0.089438836,0.085026428,0.424366525,0.058497947,0.005132251,11.398107244,0,110,110,110,183,107,0.015951000,0.045455000,6.229058000,0.533333000,41.723327000,1,1,1,0,0,550-599
574,577,1341846667.238075018,0.077214963,0.075887241,0.424366525,0.050454411,0.003997499,12.621493538,1,235,235,96,165,234,0.028320000,0.008511000,4.305757000,0.533333000,36.551744000,1,1,1,0,0,550-599
575,578,1341846667.274015903,0.077951900,0.081487021,0.424366525,0.031739441,0.003986226,7.962277703,0,133,133,133,217,132,0.019857000,0.052632000,2.642645000,0.533333000,33.539947000,1,1,1,0,0,550-599
576,579,1341846667.306189060,0.078810894,0.082777291,0.424366525,0.003990868,0.005636488,0.708041646,1,264,264,109,226,262,0.038086000,0.026515000,1.317430000,0.500000000,30.677770000,1,0,1,0,0,550-599
577,580,1341846667.342252970,0.054200932,0.058287184,0.424366525,0.068304846,0.003552464,19.227456645,1,318,318,123,262,316,0.036784000,0.009434000,2.765782000,0.500000000,30.514082000,1,1,1,0,0,550-599
578,581,1341846667.374345064,0.064837776,0.063275043,0.424366525,0.016421664,0.004349713,3.775344665,0,209,209,209,382,205,0.027018000,0.019139000,1.367276000,0.500000000,29.699711000,1,0,1,0,0,550-599
579,582,1341846667.406981945,0.064917014,0.062246486,0.424366525,0.007230318,0.005580323,1.295681029,0,196,196,196,378,193,0.025391000,0.020408000,0.596013000,0.500000000,29.157911000,1,0,1,0,0,550-599
580,583,1341846667.442109108,0.136698729,0.098485058,0.424366525,0.088961835,0.003820995,23.282376312,1,357,357,156,377,353,0.048503000,0.028011000,1.224919000,0.500000000,29.710199000,1,0,1,0,0,550-599
581,584,1341846667.474108934,0.114674278,0.091339369,0.424366525,0.028987779,0.003987480,7.269698145,0,165,165,165,370,160,0.027344000,0.072727000,4.512485000,0.533333000,32.223773000,1,1,1,0,0,550-599
582,585,1341846667.506006002,0.096162751,0.070039935,0.424366525,0.057656155,0.005273519,10.933146893,0,147,147,147,361,144,0.023438000,0.068027000,4.752724000,0.500000000,27.290256000,1,1,1,0,0,550-599
583,586,1341846667.542298079,0.155941086,0.099261970,0.424366525,0.075122487,0.003863936,19.441960484,1,332,332,103,343,330,0.054036000,0.021084000,2.652898000,0.466667000,23.340213000,0,1,1,0,0,550-599
584,587,1341846667.574196100,0.116072906,0.077324166,0.424366525,0.046624376,0.003419064,13.636589788,1,507,507,203,470,500,0.075195000,0.019724000,1.316554000,0.466667000,22.163427000,0,0,1,0,0,550-599
585,588,1341846667.610099077,0.106445975,0.067735517,0.424366525,0.017627679,0.004743416,3.716241126,1,508,508,293,610,508,0.075521000,0.011811000,1.143574000,0.466667000,21.670989000,0,0,1,0,0,550-599
