frame_index,rgb_timestamp,depth_timestamp,detections,filtered_detections,mask_ratio,mean_relevance,mean_foundation,mean_motion,mean_geometry_dynamic,mean_tube_motion,mean_track_confirmation,mean_dynamic_memory,scene_dynamic_context,temporal_window_length,temporal_prompt_records,temporal_prompt_frames,temporal_oldest_prompt_age,temporal_latest_prompt_age,temporal_propagation_span_frames,temporal_history_max_frames,runtime_ms,mode,rgb_path,depth_path
221,1341846320.931889,1341846320.931902,1,1,0.11771484375,0.8788937205390607,0.6847422682002602,0.8896338192062925,0.8770475583558773,0.9777250962141973,0.7971442010901404,0.7798839330966181,0.6853041688162674,0,0,0,0,0,0,0,61.96784973144531,propagate,rgb/1341846320.931889.png,depth/1341846320.931902.png
222,1341846320.967866,1341846320.967883,1,1,0.102333984375,0.869315132747326,0.6918230250060595,0.9253453158174234,0.9171642462646535,0.984937979205895,0.8051278496972626,0.7971293620400062,0.7262217915052207,0,0,0,0,0,0,0,1358.9270114898682,refresh,rgb/1341846320.967866.png,depth/1341846320.967883.png
223,1341846321.000017,1341846321.000031,1,1,0.10912109375,0.8673195407930954,0.6713061648782914,0.9248077886146586,0.919490093405358,0.9848763531504985,0.7993943251278643,0.8075217871932553,0.7522863586221348,0,0,0,0,0,0,0,61.74612045288086,propagate,rgb/1341846321.000017.png,depth/1341846321.000031.png
224,1341846321.03186,1341846321.032517,1,1,0.11687174479166666,0.8675337009922872,0.670349963473132,0.9268393483138139,0.9233828464277685,0.9853124866906813,0.7937304769985285,0.8136341211858505,0.7678719918523313,0,0,0,0,0,0,0,61.0356330871582,propagate,rgb/1341846321.031860.png,depth/1341846321.032517.png
225,1341846321.068047,1341846321.068115,1,1,0.10117513020833334,0.8538179140016262,0.7307115983072189,0.9174929975613391,0.9152462713354096,0.9834626005804149,0.805989930357052,0.8211225976945993,0.7822792762804472,0,0,0,0,0,0,0,1341.7348861694336,refresh,rgb/1341846321.068047.png,depth/1341846321.068115.png
226,1341846321.09984,1341846321.099855,1,1,0.11006510416666666,0.8704076017325316,0.6937120023496427,0.8658704484148704,0.8644100763680163,0.9731506903772698,0.7990499971811352,0.8193355610751156,0.776921375842033,0,0,0,0,0,0,0,59.909820556640625,propagate,rgb/1341846321.099840.png,depth/1341846321.099855.png
227,1341846321.131821,1341846321.131832,1,1,0.11886067708333334,0.8693685227717199,0.6923281423130628,0.8403922098396742,0.839442968009219,0.9680632324192271,0.7943158672969814,0.8142043326059413,0.7645131459659389,0,0,0,0,0,0,0,61.55562400817871,propagate,rgb/1341846321.131821.png,depth/1341846321.131832.png
228,1341846321.167887,1341846321.167898,1,1,0.097451171875,0.8328987365958408,0.6883025307154753,0.8875049363957883,0.8868879292059924,0.9774911010724976,0.8039671052150441,0.8168826695012297,0.7737910971430095,0,0,0,0,0,0,0,1306.4498901367188,refresh,rgb/1341846321.167887.png,depth/1341846321.167898.png
229,1341846321.200042,1341846321.200054,1,1,0.10550130208333333,0.8397522191329667,0.6695788847532309,0.7577927437823591,0.7573916891089917,0.9515521227221428,0.7850417220138315,0.8031609310635619,0.7455131077279351,0,0,0,0,0,0,0,61.034440994262695,propagate,rgb/1341846321.200042.png,depth/1341846321.200054.png
230,1341846321.23195,1341846321.231983,1,1,0.114892578125,0.8519811656252482,0.6666056210861534,0.5877657558857209,0.6523374746508098,0.9175489742548304,0.7688081772457106,0.7749484683789069,0.6886081673203368,0,0,0,0,0,0,0,60.65487861633301,propagate,rgb/1341846321.231950.png,depth/1341846321.231983.png
231,1341846321.267939,1341846321.267953,1,1,0.100869140625,0.8479284235081884,0.6688752326462979,0.6935193585230264,0.6935193585230264,0.9303068332656399,0.780707590961911,0.7638617241533042,0.6681411159382378,0,0,0,0,0,0,0,1346.5642929077148,refresh,rgb/1341846321.267939.png,depth/1341846321.267953.png
232,1341846321.299948,1341846321.300611,1,1,0.108974609375,0.8444208028174651,0.6729151821190665,0.7159798907322747,0.7159798907322747,0.9377379031611275,0.7793604419495228,0.7585002599634278,0.6587241549517928,0,0,0,0,0,0,0,61.37895584106445,propagate,rgb/1341846321.299948.png,depth/1341846321.300611.png
233,1341846321.331858,1341846321.331873,1,1,0.120927734375,0.8432485742199698,0.6754960138282617,0.7362202623093119,0.7362202623093119,0.9436963037213995,0.7770082317378891,0.7562735415540663,0.6551088413919745,0,0,0,0,0,0,0,62.18075752258301,propagate,rgb/1341846321.331858.png,depth/1341846321.331873.png
234,1341846321.367913,1341846321.367935,1,1,0.0848046875,0.8087231411457612,0.6620060528694899,0.8175719158691759,0.8175719158691759,0.9612083464925343,0.795756066042419,0.7662377628964248,0.6819465313679026,0,0,0,0,0,0,0,1318.0460929870605,refresh,rgb/1341846321.367913.png,depth/1341846321.367935.png
235,1341846321.399897,1341846321.399915,1,1,0.08569986979166666,0.8135836807241261,0.6585587055125276,0.7997550786482976,0.7997550786482976,0.958452091886814,0.790900682846985,0.7708947313623218,0.694548645435291,0,0,0,0,0,0,0,55.77278137207031,propagate,rgb/1341846321.399897.png,depth/1341846321.399915.png
236,1341846321.435994,1341846321.436013,1,1,0.09767252604166667,0.8121737992546173,0.6601221006001342,0.6359636641526131,0.686960247592727,0.9271924178116755,0.7783991675152728,0.7576719821735499,0.6689910636420524,0,0,0,0,0,0,0,56.95796012878418,propagate,rgb/1341846321.435994.png,depth/1341846321.436013.png
237,1341846321.467946,1341846321.467961,1,1,0.114033203125,0.813986580627703,0.6381604374216158,0.6382651789525687,0.6714129581886429,0.9276528310282631,0.7721513205493388,0.7477209151184783,0.6506997320790016,0,0,0,0,0,0,0,1302.3829460144043,refresh,rgb/1341846321.467946.png,depth/1341846321.467961.png
238,1341846321.499882,1341846321.499922,1,1,0.12013346354166667,0.8138140938912817,0.6431964703180172,0.5527432496647736,0.5742893061682218,0.9105485168374918,0.7560686512170236,0.7314057787474495,0.6129322948075845,0,0,0,0,0,0,0,59.417724609375,propagate,rgb/1341846321.499882.png,depth/1341846321.499922.png
239,1341846321.536109,1341846321.536126,1,1,0.125849609375,0.8136556244158344,0.6516002074441808,0.6305232923298093,0.6305232923298093,0.9233035846084627,0.7584410030637215,0.7247530334753965,0.600536375186624,0,0,0,0,0,0,0,61.15126609802246,propagate,rgb/1341846321.536109.png,depth/1341846321.536126.png
240,1341846321.56896,1341846321.569836,1,1,0.11296223958333333,0.8170288881984153,0.6664377049545521,0.6238619311416692,0.6329651400143761,0.9247723299955009,0.7615771975652599,0.7217542862175144,0.5941308958156272,0,0,0,0,0,0,0,1349.7660160064697,refresh,rgb/1341846321.568960.png,depth/1341846321.569836.png
241,1341846321.603938,1341846321.603951,1,1,0.11494791666666666,0.8172327985995937,0.6659193282002204,0.5798063129821681,0.5857233987494276,0.9159612260450922,0.7540913104457785,0.71429340821652,0.5753600517035218,0,0,0,0,0,0,0,59.763431549072266,propagate,rgb/1341846321.603938.png,depth/1341846321.603951.png
242,1341846321.637163,1341846321.638438,1,1,0.11008138020833333,0.816443455476667,0.6657879349727047,0.6654929364598552,0.6654929364598552,0.9323293423838555,0.7602069897761321,0.7162542577336389,0.5807610015604298,0,0,0,0,0,0,0,61.63525581359863,propagate,rgb/1341846321.637163.png,depth/1341846321.638438.png
243,1341846321.668306,1341846321.668324,1,1,0.0783203125,0.749584410378301,0.6421563789846023,0.5456737298095309,0.4325704086989059,0.9091347305189644,0.7418534744830212,0.7085499687749384,0.5477347215739108,0,0,0,0,0,0,0,1329.4768333435059,refresh,rgb/1341846321.668306.png,depth/1341846321.668324.png
244,1341846321.704411,1341846321.704427,1,1,0.08216471354166667,0.8070531512194938,0.6436139268399838,0.6156484365374499,0.5421312778155436,0.9231296772695778,0.7437312586195626,0.7049635608831947,0.5415157643408612,0,0,0,0,0,0,0,59.63587760925293,propagate,rgb/1341846321.704411.png,depth/1341846321.704427.png
245,1341846321.736861,1341846321.736885,1,1,0.08554361979166666,0.8076855346635581,0.6435324500689931,0.6906714837493424,0.6428853305801033,0.9381342902252257,0.7479931516724315,0.7094282041611181,0.5556380840326116,0,0,0,0,0,0,0,60.30440330505371,propagate,rgb/1341846321.736861.png,depth/1341846321.736885.png
246,1341846321.771881,1341846321.7719,1,1,0.068154296875,0.7441601191737999,0.6665053361483677,0.7337091917097999,0.7026481921497945,0.9467418341009421,0.7544297437064659,0.7162164783303098,0.578468279125806,0,0,0,0,0,0,0,1325.6149291992188,refresh,rgb/1341846321.771881.png,depth/1341846321.771900.png
247,1341846321.804114,1341846321.804151,1,1,0.06527669270833333,0.8129929623668282,0.6646603394937864,0.7395582174256723,0.7193685677116688,0.9479116407284729,0.7562670669438657,0.7232792765910874,0.5947642716736471,0,0,0,0,0,0,0,60.62126159667969,propagate,rgb/1341846321.804114.png,depth/1341846321.804151.png
248,1341846321.836152,1341846321.836168,1,1,0.06307291666666667,0.8128756847511726,0.6582665156095504,0.686337841326687,0.6732145690125848,0.9372675664735074,0.7508974924407567,0.721716897395305,0.5917338631938235,0,0,0,0,0,0,0,60.13965606689453,propagate,rgb/1341846321.836152.png,depth/1341846321.836168.png
249,1341846321.871882,1341846321.871897,1,1,0.03408203125,0.6328233937955384,0.571481473875647,0.5902171871873898,0.43758946985818015,0.9180434362727885,0.7231720480563283,0.7103688201444964,0.559540329830261,0,0,0,0,0,0,0,1305.7963848114014,refresh,rgb/1341846321.871882.png,depth/1341846321.871897.png
250,1341846321.904074,1341846321.904097,1,1,0.032454427083333334,0.6376346057826348,0.5754619414362347,0.46025823469924737,0.2844331554078171,0.8920516461828014,0.6976376337463321,0.699533767869134,0.5035213333167143,0,0,0,0,0,0,0,59.496164321899414,propagate,rgb/1341846321.904074.png,depth/1341846321.904097.png
251,1341846321.939847,1341846321.93986,1,1,0.034586588541666664,0.7214147744359884,0.5822778270929536,0.4624105031826007,0.34812420164317104,0.892482100144439,0.6971226562999786,0.6920772536889694,0.47106275378747997,0,0,0,0,0,0,0,61.82432174682617,propagate,rgb/1341846321.939847.png,depth/1341846321.939860.png
252,1341846322.004094,1341846322.004154,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,19.173383712768555,refresh,rgb/1341846322.004094.png,depth/1341846322.004154.png
253,1341846322.034203,1341846322.004154,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,18.66316795349121,refresh,rgb/1341846322.034203.png,depth/1341846322.004154.png
254,1341846322.066178,1341846322.066353,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,20.198822021484375,refresh,rgb/1341846322.066178.png,depth/1341846322.066353.png
255,1341846322.107979,1341846322.108029,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,18.947839736938477,refresh,rgb/1341846322.107979.png,depth/1341846322.108029.png
256,1341846322.13398,1341846322.108029,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,21.27838134765625,refresh,rgb/1341846322.133980.png,depth/1341846322.108029.png
257,1341846322.166164,1341846322.166215,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,19.335508346557617,refresh,rgb/1341846322.166164.png,depth/1341846322.166215.png
258,1341846322.202932,1341846322.202945,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.782926559448242,refresh,rgb/1341846322.202932.png,depth/1341846322.202945.png
259,1341846322.234093,1341846322.23487,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.974853515625,refresh,rgb/1341846322.234093.png,depth/1341846322.234870.png
260,1341846322.265941,1341846322.265955,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.64535903930664,refresh,rgb/1341846322.265941.png,depth/1341846322.265955.png
261,1341846322.301996,1341846322.302026,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,19.267797470092773,refresh,rgb/1341846322.301996.png,depth/1341846322.302026.png
262,1341846322.333949,1341846322.333963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,21.802186965942383,refresh,rgb/1341846322.333949.png,depth/1341846322.333963.png
263,1341846322.369871,1341846322.369911,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,18.214941024780273,refresh,rgb/1341846322.369871.png,depth/1341846322.369911.png
264,1341846322.402292,1341846322.402333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,20.43604850769043,refresh,rgb/1341846322.402292.png,depth/1341846322.402333.png
265,1341846322.433955,1341846322.433982,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.75527000427246,refresh,rgb/1341846322.433955.png,depth/1341846322.433982.png
266,1341846322.47003,1341846322.470074,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,16.6170597076416,refresh,rgb/1341846322.470030.png,depth/1341846322.470074.png
267,1341846322.502433,1341846322.502488,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.264604568481445,refresh,rgb/1341846322.502433.png,depth/1341846322.502488.png
268,1341846322.534002,1341846322.534014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,20.069122314453125,refresh,rgb/1341846322.534002.png,depth/1341846322.534014.png
269,1341846322.570196,1341846322.570676,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.33565330505371,refresh,rgb/1341846322.570196.png,depth/1341846322.570676.png
270,1341846322.60192,1341846322.601935,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,22.837162017822266,refresh,rgb/1341846322.601920.png,depth/1341846322.601935.png
271,1341846322.638119,1341846322.638127,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,16.75891876220703,refresh,rgb/1341846322.638119.png,depth/1341846322.638127.png
272,1341846322.669947,1341846322.669958,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.382383346557617,refresh,rgb/1341846322.669947.png,depth/1341846322.669958.png
273,1341846322.702026,1341846322.702049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,19.926071166992188,refresh,rgb/1341846322.702026.png,depth/1341846322.702049.png
274,1341846322.738006,1341846322.738019,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,18.101215362548828,refresh,rgb/1341846322.738006.png,depth/1341846322.738019.png
275,1341846322.770087,1341846322.770095,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,18.863201141357422,refresh,rgb/1341846322.770087.png,depth/1341846322.770095.png
276,1341846322.806047,1341846322.806061,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,17.18878746032715,refresh,rgb/1341846322.806047.png,depth/1341846322.806061.png
277,1341846322.838063,1341846322.838073,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47106275378747997,0,0,0,0,0,0,0,22.077083587646484,refresh,rgb/1341846322.838063.png,depth/1341846322.838073.png
278,1341846322.870081,1341846322.870101,1,0,0.0,0.6413640353050465,0.6356826996803283,0.0,0.0,0.0,0.5702867397895115,0.6061665011501313,0.40474392765123596,0,0,0,0,0,0,0,1303.26509475708,refresh,rgb/1341846322.870081.png,depth/1341846322.870101.png
279,1341846322.906018,1341846322.906049,1,1,0.010100911458333334,0.6406044619606603,0.6173982165739668,0.06684581262786987,0.0,0.03982104724711574,0.6259142442947242,0.6085931929138095,0.3470601524574436,0,0,0,0,0,0,0,1316.185712814331,refresh,rgb/1341846322.906018.png,depth/1341846322.906049.png
280,1341846322.938349,1341846322.93836,1,1,0.012939453125,0.6504994036633156,0.6240812901620822,0.1425160569183517,0.057923355493694546,0.08090903641257574,0.6196273637594419,0.591379862264734,0.30888724769842235,0,0,0,0,0,0,0,60.851335525512695,propagate,rgb/1341846322.938349.png,depth/1341846322.938360.png
281,1341846322.970069,1341846322.970079,1,1,0.016575520833333333,0.6884232216791966,0.6287565901772728,0.19980085530164238,0.12286805273685605,0.11228844017471452,0.6163307540308716,0.5688566292924697,0.2886472590699714,0,0,0,0,0,0,0,59.48328971862793,propagate,rgb/1341846322.970069.png,depth/1341846322.970079.png
282,1341846323.01182,1341846323.011842,1,1,0.011982421875,0.6711468539118404,0.6004157952329149,0.18225691331277977,0.14549084355779923,0.12435514338408271,0.6114268656604067,0.5430445383424316,0.26840688789887956,0,0,0,0,0,0,0,1322.3299980163574,refresh,rgb/1341846323.011820.png,depth/1341846323.011842.png
283,1341846323.03805,1341846323.011842,1,1,0.014873046875,0.6765304210270828,0.6139812747221495,0.1523693234151496,0.11583096084332326,0.13727861962165352,0.6093673418705255,0.517915226336124,0.24263252755194958,0,0,0,0,0,0,0,60.582637786865234,propagate,rgb/1341846323.038050.png,depth/1341846323.011842.png
284,1341846323.073951,1341846323.073965,1,1,0.018118489583333335,0.6843975069660355,0.6154465411163595,0.15492462289866551,0.13214338047572283,0.15315162316238468,0.6096851425124615,0.49478607144592124,0.222900774796289,0,0,0,0,0,0,0,60.17613410949707,propagate,rgb/1341846323.073951.png,depth/1341846323.073965.png
285,1341846323.105962,1341846323.105971,1,1,0.012939453125,0.6775673604492912,0.6135363682735064,0.17955732619099946,0.08589319730921983,0.19099014898403166,0.6070513595935677,0.47858944790724467,0.20862219106035398,0,0,0,0,0,0,0,1320.5962181091309,refresh,rgb/1341846323.105962.png,depth/1341846323.105971.png
286,1341846323.138158,1341846323.13818,1,1,0.014755859375,0.6772081333010344,0.6463784364149741,0.1548719017016483,0.1463084307184404,0.21054240744423652,0.6076551512307892,0.46604182782573617,0.1991382074989335,0,0,0,0,0,0,0,59.5555305480957,propagate,rgb/1341846323.138158.png,depth/1341846323.138180.png
287,1341846323.174092,1341846323.174137,1,1,0.017587890625,0.6842100976458444,0.6527369129570106,0.1617247953934285,0.09510047996698627,0.2307830212919803,0.6035855793771009,0.4547831703175765,0.1852729988527586,0,0,0,0,0,0,0,60.214996337890625,propagate,rgb/1341846323.174092.png,depth/1341846323.174137.png
288,1341846323.206059,1341846323.206071,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852729988527586,0,0,0,0,0,0,0,30.66110610961914,refresh,rgb/1341846323.206059.png,depth/1341846323.206071.png
289,1341846323.238053,1341846323.238078,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852729988527586,0,0,0,0,0,0,0,18.432140350341797,refresh,rgb/1341846323.238053.png,depth/1341846323.238078.png
290,1341846323.273997,1341846323.27401,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852729988527586,0,0,0,0,0,0,0,20.209074020385742,refresh,rgb/1341846323.273997.png,depth/1341846323.274010.png
291,1341846323.305946,1341846323.305957,1,1,0.0103125,0.6104343589875441,0.6008829400000978,0.2088094348717171,0.06181531197854108,0.2578349057645202,0.6050715464094778,0.3940160159122692,0.18424031642486982,0,0,0,0,0,0,0,1342.8893089294434,refresh,rgb/1341846323.305946.png,depth/1341846323.305957.png
292,1341846323.342027,1341846323.342041,1,1,0.007724609375,0.6036373345122061,0.6037263937171522,0.2353474788628867,0.0401799527860517,0.28105180188302803,0.6044127156610216,0.4085018208735187,0.1869658877044782,0,0,0,0,0,0,0,58.99190902709961,propagate,rgb/1341846323.342027.png,depth/1341846323.342041.png
293,1341846323.374048,1341846323.374066,1,1,0.009244791666666667,0.6074149463140034,0.6063182335320135,0.19391613788066647,0.026116969310933606,0.29139962004624137,0.5972875155463715,0.41794612997866143,0.17830899375291823,0,0,0,0,0,0,0,58.99333953857422,propagate,rgb/1341846323.374048.png,depth/1341846323.374066.png
294,1341846323.405987,1341846323.405998,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17830899375291823,0,0,0,0,0,0,0,19.634246826171875,refresh,rgb/1341846323.405987.png,depth/1341846323.405998.png
295,1341846323.441956,1341846323.441972,1,1,0.008515625,0.5895501887414409,0.5625852245409437,0.19734798344645443,0.016976030052106843,0.326327588176791,0.5917360512417932,0.408594636006412,0.17206236283453472,0,0,0,0,0,0,0,1285.9046459197998,refresh,rgb/1341846323.441956.png,depth/1341846323.441972.png
296,1341846323.473878,1341846323.473995,1,1,0.007939453125,0.5869265853381911,0.5699424198034948,0.2081917907044214,0.011034419533869449,0.3578694265366866,0.5898237603308627,0.4236825641994395,0.16887924812129207,0,0,0,0,0,0,0,54.15844917297363,propagate,rgb/1341846323.473878.png,depth/1341846323.473995.png
297,1341846323.506129,1341846323.506144,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.98558235168457,refresh,rgb/1341846323.506129.png,depth/1341846323.506144.png
298,1341846323.541972,1341846323.541989,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.748355865478516,refresh,rgb/1341846323.541972.png,depth/1341846323.541989.png
299,1341846323.573913,1341846323.573925,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.217636108398438,refresh,rgb/1341846323.573913.png,depth/1341846323.573925.png
300,1341846323.609927,1341846323.609954,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.355918884277344,refresh,rgb/1341846323.609927.png,depth/1341846323.609954.png
301,1341846323.642014,1341846323.642025,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.495393753051758,refresh,rgb/1341846323.642014.png,depth/1341846323.642025.png
302,1341846323.674081,1341846323.674093,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.902301788330078,refresh,rgb/1341846323.674081.png,depth/1341846323.674093.png
303,1341846323.710069,1341846323.71009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.19634437561035,refresh,rgb/1341846323.710069.png,depth/1341846323.710090.png
304,1341846323.742111,1341846323.742126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,16.335248947143555,refresh,rgb/1341846323.742111.png,depth/1341846323.742126.png
305,1341846323.774928,1341846323.775098,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.141984939575195,refresh,rgb/1341846323.774928.png,depth/1341846323.775098.png
306,1341846323.810012,1341846323.810029,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.928123474121094,refresh,rgb/1341846323.810012.png,depth/1341846323.810029.png
307,1341846323.842207,1341846323.842224,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,16.768693923950195,refresh,rgb/1341846323.842207.png,depth/1341846323.842224.png
308,1341846323.878019,1341846323.878034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.014503479003906,refresh,rgb/1341846323.878019.png,depth/1341846323.878034.png
309,1341846323.909826,1341846323.909946,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,16.84713363647461,refresh,rgb/1341846323.909826.png,depth/1341846323.909946.png
310,1341846323.942459,1341846323.942486,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.266916275024414,refresh,rgb/1341846323.942459.png,depth/1341846323.942486.png
311,1341846323.978055,1341846323.978198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.633914947509766,refresh,rgb/1341846323.978055.png,depth/1341846323.978198.png
312,1341846324.015934,1341846324.016012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,19.36936378479004,refresh,rgb/1341846324.015934.png,depth/1341846324.016012.png
313,1341846324.047722,1341846324.04773,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.986536026000977,refresh,rgb/1341846324.047722.png,depth/1341846324.047730.png
314,1341846324.083904,1341846324.083913,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.768310546875,refresh,rgb/1341846324.083904.png,depth/1341846324.083913.png
315,1341846324.115968,1341846324.115979,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.220497131347656,refresh,rgb/1341846324.115968.png,depth/1341846324.115979.png
316,1341846324.151967,1341846324.15198,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,19.030094146728516,refresh,rgb/1341846324.151967.png,depth/1341846324.151980.png
317,1341846324.183941,1341846324.183953,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,16.765832901000977,refresh,rgb/1341846324.183941.png,depth/1341846324.183953.png
318,1341846324.219984,1341846324.220006,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.076419830322266,refresh,rgb/1341846324.219984.png,depth/1341846324.220006.png
319,1341846324.251968,1341846324.251981,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.771886825561523,refresh,rgb/1341846324.251968.png,depth/1341846324.251981.png
320,1341846324.284052,1341846324.284081,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.042564392089844,refresh,rgb/1341846324.284052.png,depth/1341846324.284081.png
321,1341846324.31988,1341846324.319904,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.8530216217041,refresh,rgb/1341846324.319880.png,depth/1341846324.319904.png
322,1341846324.351917,1341846324.351939,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,18.735170364379883,refresh,rgb/1341846324.351917.png,depth/1341846324.351939.png
323,1341846324.388001,1341846324.388039,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887924812129207,0,0,0,0,0,0,0,17.5168514251709,refresh,rgb/1341846324.388001.png,depth/1341846324.388039.png
