case,frame_id,culling_recent_points,culling_remaining_recent_points,culling_recent_near_boundary,culling_recent_clean_static,culling_recent_direct_dynamic,culling_near_prebad,culling_near_culled_found_ratio,culling_near_culled_low_obs,culling_near_survived,culling_near_matured,culling_clean_culled_found_ratio,culling_clean_culled_low_obs,culling_clean_survived,culling_clean_matured,lm_created_near_boundary_new_points,lm_created_clean_static_new_points,lm_created_direct_dynamic_new_points,lm_triangulated_points,lm_created_map_points,pose_near_chi2_mean_weighted,pose_near_inlier_chi2_mean_weighted,pose_clean_chi2_mean_weighted,pose_clean_inlier_chi2_mean_weighted,pose_admission_near_chi2_mean_weighted,ckf_created_near_share,lm_created_near_share,pose_near_outlier_rate,pose_clean_outlier_rate,pose_direct_dynamic_outlier_rate,pose_admission_near_outlier_rate,pose_near_to_clean_chi2_ratio,culling_near_removed_events,culling_clean_removed_events,culling_near_removed_event_rate,culling_clean_removed_event_rate,pose_all_edges,pose_all_inliers,pose_all_outliers,pose_near_edges,pose_near_inliers,pose_near_outliers,pose_clean_edges,pose_clean_inliers,pose_clean_outliers,pose_direct_dynamic_edges,pose_direct_dynamic_inliers,pose_direct_dynamic_outliers,pose_admission_near_edges,pose_admission_near_inliers,pose_admission_near_outliers,ckf_created_near_boundary_new_points,ckf_created_clean_static_new_points,ckf_created_direct_dynamic_new_points,ckf_existing_near_boundary_candidates,ckf_accepted_depth_candidates_pre_boundary
wrpy_supportq_lm_diag,769,97.0,51.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,46.0,22.0,0.0,0.0,0.0,0.0,0.0,61.333021307692306,2.529614,30.980718127725858,2.0878751734104046,,0.0,,0.8461538461538461,0.46105919003115264,0.7115384615384616,,1.9797159334664673,0.0,10.0,,0.10309278350515463,438.0,205.0,233.0,13.0,2.0,11.0,321.0,173.0,148.0,104.0,30.0,74.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,306.0
wrpy_supportq_lm_diag,770,84.0,25.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,59.0,15.0,0.0,55.0,0.0,55.0,55.0,78.476657,3.50651225,24.707350885196373,1.965560744680851,,0.0,0.0,0.6923076923076923,0.43202416918429004,0.7227722772277227,,3.1762473186479894,0.0,10.0,,0.11904761904761904,445.0,220.0,225.0,13.0,4.0,9.0,331.0,188.0,143.0,101.0,28.0,73.0,0.0,0.0,0.0,0.0,28.0,0.0,8.0,315.0
wrpy_supportq_lm_diag,771,141.0,24.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,117.0,12.0,0.0,64.0,0.0,64.0,64.0,69.019278,3.654389,28.409615667546174,1.7931234800000002,,0.0,0.0,0.875,0.40633245382585753,0.7570093457943925,,2.429433710320989,0.0,12.0,,0.0851063829787234,494.0,252.0,242.0,8.0,1.0,7.0,379.0,225.0,154.0,107.0,26.0,81.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,315.0
wrpy_supportq_lm_diag,772,203.0,46.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,157.0,18.0,0.0,65.0,0.0,65.0,65.0,61.57721742105262,2.4187534,21.659692328089882,1.597312097472924,,0.0,0.0,0.7368421052631579,0.3775280898876405,0.7777777777777778,,2.8429405408125192,0.0,28.0,,0.13793103448275862,572.0,306.0,266.0,19.0,5.0,14.0,445.0,277.0,168.0,108.0,24.0,84.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,323.0
wrpy_supportq_lm_diag,773,290.0,158.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,132.0,59.0,0.0,36.0,0.0,36.0,36.0,78.45240025000001,3.3141913333333335,26.76123482683983,1.9813044468085106,,0.0,0.0,0.85,0.38961038961038963,0.86,,2.931568769439488,0.0,25.0,,0.08620689655172414,582.0,299.0,283.0,20.0,3.0,17.0,462.0,282.0,180.0,100.0,14.0,86.0,0.0,0.0,0.0,0.0,45.0,0.0,4.0,359.0
wrpy_supportq_lm_diag,774,213.0,54.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,159.0,47.0,0.0,53.0,0.0,53.0,53.0,69.84526983333335,1.7136710000000002,23.831277707317074,1.8320856894409938,,0.0,0.0,0.8888888888888888,0.34552845528455284,0.896551724137931,,2.930823545893567,0.0,7.0,,0.03286384976525822,626.0,336.0,290.0,18.0,2.0,16.0,492.0,322.0,170.0,116.0,12.0,104.0,0.0,0.0,0.0,0.0,31.0,0.0,13.0,323.0
wrpy_supportq_lm_diag,775,248.0,90.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,158.0,59.0,0.0,19.0,0.0,19.0,19.0,48.505474,1.8010089999999999,19.96579151219512,1.4455296765498653,,0.0,0.0,0.625,0.30393996247654786,0.9745762711864406,,2.4294290547095425,0.0,31.0,,0.125,659.0,377.0,282.0,8.0,3.0,5.0,533.0,371.0,162.0,118.0,3.0,115.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,305.0
wrpy_supportq_lm_diag,776,207.0,98.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,109.0,61.0,0.0,34.0,0.0,34.0,34.0,33.868132741935476,2.484259142857143,16.33150918315018,1.4490727619047619,,0.0,0.0,0.5483870967741935,0.3076923076923077,0.9813084112149533,,2.0737907539419855,0.0,37.0,,0.178743961352657,684.0,394.0,290.0,31.0,14.0,17.0,546.0,378.0,168.0,107.0,2.0,105.0,0.0,0.0,0.0,0.0,19.0,0.0,15.0,306.0
wrpy_supportq_lm_diag,777,201.0,129.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,72.0,61.0,0.0,37.0,0.0,37.0,37.0,40.27415157142857,1.490113,17.274023607843137,1.604339716931217,,0.0,0.0,0.5714285714285714,0.25882352941176473,0.967479674796748,,2.331486426424843,0.0,13.0,,0.06467661691542288,647.0,388.0,259.0,14.0,6.0,8.0,510.0,378.0,132.0,123.0,4.0,119.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,302.0
wrpy_supportq_lm_diag,778,158.0,44.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,114.0,38.0,0.0,27.0,0.0,27.0,27.0,25.75290347368421,1.9464326363636362,15.750174770870336,1.3863467129411766,,0.0,0.0,0.42105263157894735,0.24511545293072823,0.925,,1.6350868386117048,0.0,6.0,,0.0379746835443038,702.0,445.0,257.0,19.0,11.0,8.0,563.0,425.0,138.0,120.0,9.0,111.0,0.0,0.0,0.0,0.0,25.0,0.0,11.0,306.0
wrpy_supportq_lm_diag,779,185.0,66.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,119.0,45.0,0.0,9.0,0.0,9.0,9.0,25.473688157894735,2.1757322500000003,12.635396812286688,1.4270714210526314,,0.0,0.0,0.5789473684210527,0.22184300341296928,0.9576271186440678,,2.0160576305070266,0.0,21.0,,0.11351351351351352,723.0,469.0,254.0,19.0,8.0,11.0,586.0,456.0,130.0,118.0,5.0,113.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0,297.0
wrpy_supportq_lm_diag,780,164.0,80.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,84.0,56.0,0.0,31.0,0.0,31.0,31.0,66.0966797,2.1846608571428567,20.452638439189187,1.4400799552941175,,0.0,0.0,0.65,0.28209459459459457,0.9646017699115044,,3.2316945266754686,0.0,24.0,,0.14634146341463414,725.0,436.0,289.0,20.0,7.0,13.0,592.0,425.0,167.0,113.0,4.0,109.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0,321.0
wrpy_supportq_lm_diag,781,180.0,120.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,60.0,45.0,0.0,22.0,0.0,22.0,22.0,25.866840666666665,1.832641,17.794579394941632,1.4526445833333332,,0.0,0.0,0.3333333333333333,0.2529182879377432,0.9558823529411765,,1.4536359692783574,0.0,15.0,,0.08333333333333333,662.0,398.0,264.0,12.0,8.0,4.0,514.0,384.0,130.0,136.0,6.0,130.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,290.0
wrpy_supportq_lm_diag,782,139.0,37.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,102.0,33.0,0.0,9.0,0.0,9.0,9.0,61.92397334615384,1.410136909090909,21.80077297565543,1.8237599890109888,,0.0,0.0,0.5769230769230769,0.31835205992509363,0.967741935483871,,2.840448520577841,0.0,4.0,,0.02877697841726619,684.0,379.0,305.0,26.0,11.0,15.0,534.0,364.0,170.0,124.0,4.0,120.0,0.0,0.0,0.0,0.0,30.0,0.0,16.0,326.0
wrpy_supportq_lm_diag,783,156.0,57.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,99.0,41.0,0.0,16.0,0.0,16.0,16.0,58.29949310000001,2.1587876,24.10356059328358,1.3694114827586208,,0.0,0.0,0.75,0.2966417910447761,0.9307692307692308,,2.418708757752789,0.0,16.0,,0.10256410256410256,686.0,391.0,295.0,20.0,5.0,15.0,536.0,377.0,159.0,130.0,9.0,121.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,343.0
wrpy_supportq_lm_diag,784,156.0,69.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,87.0,52.0,0.0,10.0,0.0,10.0,10.0,21.6742543125,1.4520884782608696,19.11862340445269,1.4099378126582278,,0.0,0.0,0.28125,0.26716141001855287,0.9236641221374046,,1.1336723284926522,0.0,17.0,,0.10897435897435898,702.0,428.0,274.0,32.0,23.0,9.0,539.0,395.0,144.0,131.0,10.0,121.0,0.0,0.0,0.0,0.0,24.0,0.0,15.0,339.0
wrpy_supportq_lm_diag,785,166.0,117.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,49.0,53.0,0.0,22.0,0.0,22.0,22.0,50.877893130434785,4.4566444,15.37043008029197,1.3742860169491524,,0.0,0.0,0.5652173913043478,0.24635036496350365,0.9829059829059829,,3.310115127856483,0.0,16.0,,0.0963855421686747,688.0,425.0,263.0,23.0,10.0,13.0,548.0,413.0,135.0,117.0,2.0,115.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,346.0
wrpy_supportq_lm_diag,786,139.0,46.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,93.0,43.0,0.0,1.0,0.0,1.0,1.0,36.57810563157895,4.075435142857144,15.573469104204754,1.5477002048780488,,0.0,0.0,0.631578947368421,0.25045703839122485,0.952,,2.3487448677509533,0.0,3.0,,0.02158273381294964,691.0,423.0,268.0,19.0,7.0,12.0,547.0,410.0,137.0,125.0,6.0,119.0,0.0,0.0,0.0,0.0,34.0,0.0,9.0,331.0
wrpy_supportq_lm_diag,787,139.0,56.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,83.0,39.0,0.0,6.0,0.0,6.0,6.0,95.9371283142857,1.698694,21.17710577777778,1.629956329896907,,0.0,0.0,0.5714285714285714,0.2567049808429119,0.9473684210526315,,4.530228508135301,0.0,17.0,,0.1223021582733813,690.0,410.0,280.0,35.0,15.0,20.0,522.0,388.0,134.0,133.0,7.0,126.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,344.0
wrpy_supportq_lm_diag,788,130.0,63.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,67.0,49.0,0.0,17.0,0.0,17.0,17.0,62.8735822,1.6955043333333333,19.585352389199254,1.4677583848101268,,0.0,0.0,0.8,0.2644320297951583,0.9485294117647058,,3.2102349220263675,0.0,14.0,,0.1076923076923077,688.0,405.0,283.0,15.0,3.0,12.0,537.0,395.0,142.0,136.0,7.0,129.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,341.0
wrpy_supportq_lm_diag,789,162.0,97.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,65.0,48.0,0.0,14.0,0.0,14.0,14.0,57.958290153846164,1.6870189999999998,17.9189701010101,1.2658160962566845,,0.0,0.0,0.6923076923076923,0.24444444444444444,0.9455782312925171,,3.2344654758132014,0.0,8.0,,0.04938271604938271,655.0,386.0,269.0,13.0,4.0,9.0,495.0,374.0,121.0,147.0,8.0,139.0,0.0,0.0,0.0,0.0,38.0,0.0,11.0,306.0
wrpy_supportq_lm_diag,790,129.0,44.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,85.0,36.0,0.0,4.0,0.0,4.0,4.0,57.09571171428571,3.733254888888889,17.600639113320078,1.300358142857143,,0.0,0.0,0.6785714285714286,0.220675944333996,0.922077922077922,,3.2439567305868997,0.0,8.0,,0.06201550387596899,685.0,413.0,272.0,28.0,9.0,19.0,503.0,392.0,111.0,154.0,12.0,142.0,0.0,0.0,0.0,0.0,20.0,0.0,21.0,303.0
wrpy_supportq_lm_diag,791,133.0,56.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,77.0,40.0,0.0,9.0,0.0,9.0,9.0,40.43965442857142,0.1997952,16.735093754385964,1.1347122781954888,,0.0,0.0,0.7619047619047619,0.2222222222222222,0.9694656488549618,,2.41645819390602,0.0,16.0,,0.12030075187969924,665.0,408.0,257.0,21.0,5.0,16.0,513.0,399.0,114.0,131.0,4.0,127.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,289.0
wrpy_supportq_lm_diag,792,120.0,65.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,55.0,59.0,0.0,8.0,0.0,8.0,8.0,67.05994466666667,4.0580934,14.325232544715448,1.236435012658228,,0.0,0.0,0.7222222222222222,0.19715447154471544,0.952054794520548,,4.68124649686088,0.0,6.0,,0.05,656.0,407.0,249.0,18.0,5.0,13.0,492.0,395.0,97.0,146.0,7.0,139.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,291.0
wrpy_supportq_lm_diag,793,122.0,91.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,31.0,47.0,0.0,7.0,0.0,7.0,7.0,25.781931090909094,1.2512676153846152,13.847025615384615,1.0511277647058823,,0.0,0.0,0.4090909090909091,0.2153846153846154,0.9125,,1.8619111285722119,0.0,7.0,,0.05737704918032787,637.0,384.0,253.0,22.0,13.0,9.0,455.0,357.0,98.0,160.0,14.0,146.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,266.0
wrpy_supportq_lm_diag,794,92.0,47.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,42.0,0.0,11.0,0.0,11.0,11.0,64.60290975,3.676480666666666,14.736146859872612,1.2912189485094852,,0.0,0.0,0.71875,0.21656050955414013,0.9571428571428572,,4.383975700318072,0.0,5.0,,0.05434782608695652,643.0,384.0,259.0,32.0,9.0,23.0,471.0,369.0,102.0,140.0,6.0,134.0,0.0,0.0,0.0,0.0,21.0,0.0,8.0,281.0
wrpy_supportq_lm_diag,795,95.0,35.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,60.0,26.0,0.0,3.0,0.0,3.0,3.0,35.787702249999995,1.52895,16.750706710691823,1.093016227777778,,0.0,0.0,0.75,0.24528301886792453,0.9407894736842105,,2.1364890967350667,0.0,9.0,,0.09473684210526316,637.0,371.0,266.0,8.0,2.0,6.0,477.0,360.0,117.0,152.0,9.0,143.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,257.0
wrpy_supportq_lm_diag,796,90.0,48.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,42.0,30.0,0.0,1.0,0.0,1.0,1.0,46.01362258823529,2.712309888888889,20.610745184713373,1.293996824858757,,0.0,0.0,0.47058823529411764,0.2484076433121019,0.9559748427672956,,2.232506499685552,0.0,18.0,,0.2,647.0,370.0,277.0,17.0,9.0,8.0,471.0,354.0,117.0,159.0,7.0,152.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,279.0
wrpy_supportq_lm_diag,797,108.0,70.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,71.97419599999999,2.20613375,14.851512553287982,1.222011234104046,,0.0,,0.52,0.21541950113378686,0.9485294117647058,,4.8462535880943385,0.0,5.0,,0.046296296296296294,602.0,365.0,237.0,25.0,12.0,13.0,441.0,346.0,95.0,136.0,7.0,129.0,0.0,0.0,0.0,0.0,32.0,0.0,10.0,321.0
wrpy_supportq_lm_diag,798,84.0,32.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0,29.0,0.0,7.0,0.0,7.0,7.0,33.2897252,1.2709902857142856,15.548886080610021,1.1407899120879121,,0.0,0.0,0.65,0.20697167755991286,0.9305555555555556,,2.140971708675221,0.0,3.0,,0.03571428571428571,623.0,381.0,242.0,20.0,7.0,13.0,459.0,364.0,95.0,144.0,10.0,134.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,297.0
wrpy_supportq_lm_diag,799,98.0,41.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,57.0,26.0,0.0,0.0,0.0,0.0,0.0,56.82812361538462,2.75061175,15.236601799999999,1.1347384005376346,,0.0,,0.6923076923076923,0.19130434782608696,0.8728323699421965,,3.7297111495940403,0.0,15.0,,0.15306122448979592,646.0,398.0,248.0,13.0,4.0,9.0,460.0,372.0,88.0,173.0,22.0,151.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,271.0
wrpy_supportq_lm_diag,800,92.0,49.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,37.0,0.0,3.0,0.0,3.0,3.0,95.612778,2.26905,15.911545850877193,1.1410565127478753,,0.0,0.0,0.8333333333333334,0.22587719298245615,0.9702380952380952,,6.009018790259712,0.0,12.0,,0.13043478260869565,636.0,360.0,276.0,12.0,2.0,10.0,456.0,353.0,103.0,168.0,5.0,163.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,284.0
wrpy_supportq_lm_diag,801,88.0,64.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,33.0,0.0,7.0,0.0,7.0,7.0,42.995806470588235,2.0492099999999995,14.832800480725622,1.0947872266288952,,0.0,0.0,0.7058823529411765,0.19954648526077098,0.9832402234636871,,2.8986978235471335,0.0,5.0,,0.056818181818181816,637.0,361.0,276.0,17.0,5.0,12.0,441.0,353.0,88.0,179.0,3.0,176.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,273.0
wrpy_supportq_lm_diag,802,70.0,34.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,32.0,0.0,3.0,0.0,3.0,3.0,37.543104294117654,1.7206883999999998,12.213377025751072,1.187358142857143,,0.0,0.0,0.4117647058823529,0.1888412017167382,0.9289940828402367,,3.073933132086284,0.0,2.0,,0.02857142857142857,652.0,400.0,252.0,17.0,10.0,7.0,466.0,378.0,88.0,169.0,12.0,157.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,241.0
wrpy_supportq_lm_diag,803,73.0,40.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,31.0,0.0,15.0,0.0,15.0,15.0,70.6066431,1.7072951666666665,10.780997672413793,1.1744587083333333,,0.0,0.0,0.7,0.1724137931034483,0.961038961038961,,6.5491752475438245,0.0,9.0,,0.1232876712328767,638.0,396.0,242.0,20.0,6.0,14.0,464.0,384.0,80.0,154.0,6.0,148.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,250.0
wrpy_supportq_lm_diag,804,80.0,35.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,29.0,0.0,21.0,0.0,21.0,21.0,31.021535687500002,1.081625090909091,14.14665322,1.1096635714285712,,0.0,0.0,0.3125,0.17555555555555555,0.9440559440559441,,2.1928533346419306,0.0,6.0,,0.075,609.0,390.0,219.0,16.0,11.0,5.0,450.0,371.0,79.0,143.0,8.0,135.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,240.0
wrpy_supportq_lm_diag,805,120.0,80.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,33.0,0.0,5.0,0.0,5.0,5.0,46.365076428571435,3.203778625,18.351291707808564,1.4782978999999998,,0.0,0.0,0.6190476190476191,0.24433249370277077,0.9056603773584906,,2.526529312857191,0.0,4.0,,0.03333333333333333,577.0,323.0,254.0,21.0,8.0,13.0,397.0,300.0,97.0,159.0,15.0,144.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,232.0
wrpy_supportq_lm_diag,806,90.0,28.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,62.0,20.0,0.0,6.0,0.0,6.0,6.0,80.63883352941177,5.0348725000000005,30.06648092436975,2.45373535,,0.0,0.0,0.8823529411764706,0.43977591036414565,0.9530201342281879,,2.6820176838205123,0.0,8.0,,0.08888888888888889,523.0,209.0,314.0,17.0,2.0,15.0,357.0,200.0,157.0,149.0,7.0,142.0,0.0,0.0,0.0,0.0,29.0,0.0,4.0,262.0
wrpy_supportq_lm_diag,807,92.0,32.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,17.0,0.0,4.0,0.0,4.0,4.0,41.69937685714285,1.9528328571428568,22.220066492401216,1.8861446822429906,,0.0,0.0,0.5,0.3495440729483283,0.9407894736842105,,1.8766540087268928,0.0,15.0,,0.16304347826086957,495.0,230.0,265.0,14.0,7.0,7.0,329.0,214.0,115.0,152.0,9.0,143.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,260.0
wrpy_supportq_lm_diag,808,93.0,35.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,58.0,21.0,0.0,4.0,0.0,4.0,4.0,33.63990281818182,3.71231,22.359761683908044,1.4529910487804878,,0.0,0.0,0.5454545454545454,0.29310344827586204,0.9386503067484663,,1.5044839606851403,0.0,14.0,,0.15053763440860216,522.0,261.0,261.0,11.0,5.0,6.0,348.0,246.0,102.0,163.0,10.0,153.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,260.0
wrpy_supportq_lm_diag,809,138.0,60.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78.0,19.0,0.0,5.0,0.0,5.0,5.0,55.60942064705882,1.572805,51.711177223642174,1.9817018702290075,,0.0,0.0,0.8235294117647058,0.5814696485623003,0.9758064516129032,,1.0753849289981814,0.0,6.0,,0.043478260869565216,454.0,137.0,317.0,17.0,3.0,14.0,313.0,131.0,182.0,124.0,3.0,121.0,0.0,0.0,0.0,0.0,64.0,0.0,9.0,324.0
wrpy_supportq_lm_diag,810,142.0,21.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,121.0,12.0,0.0,2.0,0.0,2.0,2.0,97.46008057142858,2.594358,37.719309401408445,2.1741852812499998,,0.0,0.0,0.8857142857142857,0.5492957746478874,0.9795918367346939,,2.583824627706185,0.0,9.0,,0.06338028169014084,466.0,135.0,331.0,35.0,4.0,31.0,284.0,128.0,156.0,147.0,3.0,144.0,0.0,0.0,0.0,0.0,51.0,0.0,20.0,309.0
wrpy_supportq_lm_diag,811,172.0,44.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,128.0,9.0,0.0,6.0,0.0,6.0,6.0,128.16608197142858,2.4718141428571427,38.9712859090909,2.360212879194631,,0.0,0.0,0.8,0.4983164983164983,0.9602272727272727,,3.2887311511969135,0.0,35.0,,0.20348837209302326,508.0,163.0,345.0,35.0,7.0,28.0,297.0,149.0,148.0,176.0,7.0,169.0,0.0,0.0,0.0,0.0,41.0,0.0,17.0,312.0
wrpy_supportq_lm_diag,812,432.0,71.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,361.0,41.0,0.0,5.0,0.0,5.0,5.0,114.24362904545455,0.8172294999999999,61.49088033962264,2.3492661219512194,,0.0,0.0,0.7272727272727273,0.6132075471698113,1.0,,1.857895486525338,0.0,30.0,,0.06944444444444445,498.0,176.0,322.0,44.0,12.0,32.0,424.0,164.0,260.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,291.0,0.0,29.0,706.0
wrpy_supportq_lm_diag,813,,,,,,,,,,,,,,,,,,,,95.395483,2.3006705,56.15689861722487,1.9456994742268043,,,,0.8,0.5358851674641149,0.9622641509433962,,1.6987313286339423,0.0,0.0,,,700.0,297.0,403.0,20.0,4.0,16.0,627.0,291.0,336.0,53.0,2.0,51.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,814,,,,,,,,,,,,,,,,,,,,87.54989403448276,2.7002163333333336,61.76884774004193,2.5336893251231527,,,,0.896551724137931,0.5744234800838575,1.0,,1.417379427295487,0.0,0.0,,,559.0,206.0,353.0,29.0,3.0,26.0,477.0,203.0,274.0,53.0,0.0,53.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,815,592.0,89.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,503.0,20.0,0.0,12.0,0.0,12.0,12.0,119.159134,,76.0209280802469,2.4891176078431374,,0.0,0.0,1.0,0.6851851851851852,0.9393939393939394,,1.567451713746731,0.0,30.0,,0.05067567567567568,555.0,155.0,400.0,36.0,0.0,36.0,486.0,153.0,333.0,33.0,2.0,31.0,0.0,0.0,0.0,0.0,219.0,0.0,31.0,730.0
wrpy_supportq_lm_diag,816,705.0,178.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,70.0,527.0,12.0,0.0,8.0,0.0,8.0,8.0,77.79785156756756,2.9217489999999997,66.04328041379311,2.4322236092436977,,0.0,0.0,0.6756756756756757,0.5896551724137931,0.8717948717948718,,1.177982848219022,0.0,166.0,,0.23546099290780143,695.0,260.0,435.0,37.0,12.0,25.0,580.0,238.0,342.0,78.0,10.0,68.0,0.0,0.0,0.0,0.0,186.0,0.0,25.0,677.0
wrpy_supportq_lm_diag,817,704.0,240.0,0.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,127.0,464.0,85.0,0.0,13.0,0.0,13.0,13.0,88.07674172727273,2.4538275,69.78426094894367,2.537063448275862,,0.0,0.0,0.7272727272727273,0.6426056338028169,0.912621359223301,,1.2621290320995506,0.0,155.0,,0.22017045454545456,715.0,224.0,491.0,44.0,12.0,32.0,568.0,203.0,365.0,103.0,9.0,94.0,0.0,0.0,0.0,0.0,166.0,0.0,25.0,658.0
wrpy_supportq_lm_diag,818,544.0,224.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,320.0,107.0,0.0,5.0,0.0,5.0,5.0,119.89933925925926,1.6702759999999999,60.606943483582086,2.5429614754098364,,0.0,0.0,0.9259259259259259,0.6358208955223881,0.7468354430379747,,1.9783102787841296,0.0,117.0,,0.21507352941176472,705.0,206.0,499.0,54.0,4.0,50.0,335.0,122.0,213.0,316.0,80.0,236.0,0.0,0.0,0.0,0.0,64.0,0.0,38.0,418.0
