date,run_id,dataset_id,profile,maintenance_period,repeat_id,matched_poses,ate_se3_rmse_m,ate_sim3_rmse_m,sim3_scale,rpet_se3_rmse_m,rper_se3_rmse_deg,trajectory_sha256,keyframe_timeline_sha256,returncode,notes,run_dir
2026-05-13,external_wrpy_raw_baseline,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.9970570564815908,0.15795060583918957,0.08493938477823525,0.026161384116877143,0.6262470341786287,98f24b00e99e63ed42b6f0ff8250cc19654e3a34297611c971bc8d70acaf50e2,e2edf16c21f20f81e3ae5c690d47fc79607150f109b417ffe1f48ffbb06a2727,0,walking_rpy raw RGB-D external dynamic-camera baseline; severe scale/path collapse; no mask side-channel passed,/home/lj/dynamic-slam-public/runs/external_wrpy_d2ma_min_20260513_170248/raw_baseline
2026-05-13,external_wrpy_d2ma_min,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.3673864463369759,0.1372052549327148,0.2609066187528472,0.02426104612141121,0.5914287629657957,956f9f0b5aa75e0c68ac0c6e974441dc77daaa73f1cd113db6a157609a995bbe,de8ebd9ad2e07721f1bfa9c1fe6f44b2cd9dc8a4740d78f4ae816572b18fc44d,0,walking_rpy D2MA-min CreateNewKeyFrame + LocalMapping; improves raw but remains residual failure regime,/home/lj/dynamic-slam-public/runs/external_wrpy_d2ma_min_20260513_170248/d2ma_min
2026-05-13,external_wrpy_d2ma_min_r2,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_2,906,0.3673864463369759,0.1372052549327148,0.2609066187528472,0.02426104612141121,0.5914287629657957,956f9f0b5aa75e0c68ac0c6e974441dc77daaa73f1cd113db6a157609a995bbe,de8ebd9ad2e07721f1bfa9c1fe6f44b2cd9dc8a4740d78f4ae816572b18fc44d,0,walking_rpy D2MA-min repeat bit-level stable; improves raw but remains residual failure regime,/home/lj/dynamic-slam-public/runs/external_wrpy_d2ma_min_20260513_170248/d2ma_min_r2
2026-05-13,wrpy_ei_B_filtered_rgb_raw_depth,ablation_ei_B_filtered_rgb_raw_depth_wrpy,hybrid_sequential_semantic_only,4,run_1,906,0.47204699822286894,0.14850258856170986,0.19137725918924123,0.028758618205190455,0.6529024876241484,8b41553712657d645f230b989756434c10cd22b3de9eff130fb32615c3450301,b45ac02d1a863deb351f3f8bebbf21d1e5765b9aabd2381485bc540c348e7ab8,0,walking_rpy early intervention B filtered RGB + raw depth; partial improvement only,/home/lj/dynamic-slam-public/runs/wrpy_early_intervention_20260513_180140/B_filtered_rgb_raw_depth
2026-05-13,wrpy_ei_C_raw_rgb_filtered_depth,ablation_ei_C_raw_rgb_filtered_depth_wrpy,hybrid_sequential_semantic_only,4,run_1,906,0.29257850671933877,0.1257204204930571,0.3336150157940043,0.02389670135513659,0.5837894723243126,e92c6ce24889d18ba31c630d61f24408b5e7ae053ebd8c1545f287abb766b7fe,1940094bd23b466c50e1962d9bb281e1fd847b3d44e5856007f5e07281dca872,0,walking_rpy early intervention C raw RGB + filtered depth; upper bound improves but still residual failure,/home/lj/dynamic-slam-public/runs/wrpy_early_intervention_20260513_180140/C_raw_rgb_filtered_depth
2026-05-13,wrpy_ei_D_filtered_rgb_filtered_depth,ablation_ei_D_filtered_rgb_filtered_depth_wrpy,hybrid_sequential_semantic_only,4,run_1,906,0.24913291705064813,0.12360832736249293,0.38294340685631034,0.025969170051528635,0.5937758577251803,11833f08657b534999d8a1c5150de5d2c9f5558c8503668b597cbb7e8025221d,58e4503705a4ff9c218bafce810e65a73af7b1df81c4da82146a9b6d4b0cb3c5,0,walking_rpy early intervention D filtered RGB + filtered depth; best upper bound but not xyz-like recovery,/home/lj/dynamic-slam-public/runs/wrpy_early_intervention_20260513_180140/D_filtered_rgb_filtered_depth
2026-05-13,wrpy_v1b_radius1_only,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.5555638711709495,0.15168873719435985,0.15952002908251736,0.01905589920632855,0.5511956592443973,68f9c9e9dec6949b30852e73f8587a49346ba0ab97bd3f335258e7fbeade9c37,278f31d321981d60273a56ffeea5eb4a30d7dbf4a4f3250bc68032d55d191b64,0,walking_rpy V1b frame-level dynamic depth invalidation radius1 only; improves local RPE but worse SE3 than D2MA-min,/home/lj/dynamic-slam-public/runs/wrpy_v1b_combo_20260513_181105/V1b_radius1_only
2026-05-13,wrpy_d2ma_min_plus_v1b_radius1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.36939132991648704,0.13973833474385874,0.25551134403059467,0.025739526228413103,0.6086689322465958,0784a422e632a29b905f75d44674ac3703b9b2b954aae4ed50960f39b4ba3bc6,29d0d8079e1f2f2d5038137f54d981d032d976ce16376b7834947ca4dfe3019c,0,walking_rpy D2MA-min + V1b radius1; no complementarity over D2MA-min,/home/lj/dynamic-slam-public/runs/wrpy_v1b_combo_20260513_181105/D2MA_min_plus_V1b_radius1
2026-05-13,wrpy_d2ma_min_boundary_diag,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,diagnostic,906,0.42793979141866084,0.14801106394030636,0.2099950265964067,0.024433128227010017,0.5994216105996409,01c95fde36bc63f5cd730279b9aa7d8888eec1d78f27d841f745a434b5d5c583,4b6d1752119f2410cad66e174accc3a9f8bde6cec1c7391f3f60c21858ebf9ff,0,diagnostic-only D2MA-min with STSLAM_DYNAMIC_MAP_ADMISSION_BOUNDARY_DIAGNOSTICS=1 radius5; use for candidate distribution not as comparable baseline,/home/lj/dynamic-slam-public/runs/wrpy_boundary_diag_d2ma_min_20260513_185107
2026-05-13,wrpy_d2ma_boundary_r5_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.2699994375074346,0.12072192570782232,0.361678485496571,0.0261731926584138,0.6060053888883153,d7db27b3b12f0c133374d77e24c01a5d1fb98b79c60fd1fd399d39314edc58b8,240fc4a620f7a08e3fae4a542add43afb76cf526f56903b61972bc3c08cca3ce,0,"D2MA-boundary/support-aware admission r5: direct dynamic veto plus static-near-dynamic-mask new MapPoint/pair veto; boundary skipped new=8179, lm_pairs=587; depth invalidation off; mask side-channel only",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_boundary_r5_20260513_193125
2026-05-13,wrpy_d2ma_boundary_r5_run_2,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_2,906,0.2699994375074346,0.12072192570782232,0.361678485496571,0.0261731926584138,0.6060053888883153,d7db27b3b12f0c133374d77e24c01a5d1fb98b79c60fd1fd399d39314edc58b8,240fc4a620f7a08e3fae4a542add43afb76cf526f56903b61972bc3c08cca3ce,0,"D2MA-boundary/support-aware admission r5: direct dynamic veto plus static-near-dynamic-mask new MapPoint/pair veto; boundary skipped new=8179, lm_pairs=587; depth invalidation off; mask side-channel only",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_boundary_r5_repeat_20260513_193431
2026-05-13,wxyz_d2ma_boundary_r5_run_1,ablation_ei_A_raw_rgb_raw_depth_wxyz,hybrid_sequential_semantic_only,4,run_1,857,0.017884008050644086,0.01604339384335689,0.9743573069394601,0.011772420044305934,0.37544396156156334,05e012796d16f66e67711b70bb8ca1a1258aba8b0ea416387c29e3b696d305f8,fb642444f6847d079090968b62cb534ea9e5d8dd2653945145c37d28ac851589,0,"D2MA-boundary/support-aware admission r5: direct dynamic veto plus static-near-dynamic-mask new MapPoint/pair veto; boundary skipped new=6507, lm_pairs=521; depth invalidation off; mask side-channel only",/home/lj/dynamic-slam-public/runs/wxyz_d2ma_boundary_r5_20260513_193745
2026-05-13,wstatic_d2ma_boundary_r5_run_1,external_wstatic_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,740,0.010971918193329332,0.00870271065401036,0.7820276366431497,0.010462353182265216,0.21977650851806008,44af41704fa4178fba79a97be898409f226dd71118f32cc4500b0141ff1208be,3cf4705311ce4d5e5f7efe3e0b9ad8330c7e08ae6ee71c4df584794cae40cd90,0,"D2MA-boundary/support-aware admission r5: direct dynamic veto plus static-near-dynamic-mask new MapPoint/pair veto; boundary skipped new=3916, lm_pairs=117; depth invalidation off; mask side-channel only",/home/lj/dynamic-slam-public/runs/wstatic_d2ma_boundary_r5_20260513_193936
2026-05-13,wrpy_d2ma_boundary_r3_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.31780934492665,0.1307129786059108,0.30533890964434324,0.02760037649714435,0.6427857847107177,a82f667b65bf34f30bc66c6b7210514098af9638f9e267aca7b3ec56273be4d1,cd94105984985208eebf6867a9ff6a321bda613d50956304c9ef10b08575d7ba,0,"D2MA-boundary/support-aware admission r3: direct dynamic veto plus static-near-dynamic-mask new MapPoint/pair veto; boundary skipped new=5348, lm_pairs=361; depth invalidation off; mask side-channel only",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_boundary_r3_20260513_194429
2026-05-13,wrpy_d2ma_boundary_r8_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.2658445061763004,0.12040812160925599,0.3664946845667362,0.03308068083733845,0.7401723723418318,85738a261a151f95cdcbc0fe85ed3053af644369ac728aeb38f1cd31731bc6bd,330ba695258b0f26b525c09f88798b8acf3066ff7231d21c498ce3356822ed1c,0,"D2MA-boundary/support-aware admission r8: direct dynamic veto plus static-near-dynamic-mask new MapPoint/pair veto; boundary skipped new=10999, lm_pairs=936; depth invalidation off; mask side-channel only",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_boundary_r8_20260513_194652
2026-05-13,wrpy_d2ma_boundary_samecount_control_r5_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.6044245531259185,0.15630568296415367,0.13888401256218397,0.025395075791235254,0.5930529011934527,4463f344dfdef4835fdc204f38d236bf3f0bdbc928963412a0ee6f4defd68327,a78eb01436bb04e2e2f074e81addf434c6fffc8bdcf24f1ad4283891dec2804e,0,"same-count non-boundary veto control for D2MA-B r5; D2MA-min direct dynamic gates on, boundary targeting off; skipped nonboundary new=7988 vs boundary budget=7990, skipped nonboundary LM pairs=209 vs boundary pair budget=246; tests whether gains come from generic sparsification",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_boundary_samecount_control_r5_20260513_202423
2026-05-13,whalfsphere_raw_baseline_run_1,external_whalfsphere_rawrgb_rawdepth_mask,raw_rgbd_sequential,4,run_1,1064,0.4188166062036593,0.2782355476400239,0.560135735861256,0.020017924648839662,0.5216620724262688,bcf5556fe754e324cbe4dbcefdc0033b920fde28176a75f3716d66f63560e076,6dc20b37bd00fd8688a6d3e7a562dcc9e8025c787d98ab0986341f84e3704beb,0,"external validation on TUM fr3/walking_halfsphere; raw RGB-D baseline; mask side-channel not passed; final_kfs=610, final_mps=13213, final_path=18.488295, lost_frames=0",/home/lj/dynamic-slam-public/runs/whalfsphere_d2ma_b_validation_20260513_205117/raw_baseline
2026-05-13,whalfsphere_d2ma_min_run_1,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,1064,0.17846620727980655,0.13378420687408363,0.7982522810022967,0.0169867572846794,0.49854326075778027,556ffdc5a2886d8c94127a6df9a2d2486c15a981bd35ddae9d44b3839710146f,123bfd7d9ddc4208e8dfe22dad260d7ee425c36f57eb6d6aac9c41f5bd99abf1,0,"external validation on TUM fr3/walking_halfsphere; D2MA-min direct dynamic map-admission gates only; direct new veto=131112, LM instance pairs skipped=3054; final_kfs=370, final_mps=5491, final_path=16.107576, lost_frames=0",/home/lj/dynamic-slam-public/runs/whalfsphere_d2ma_b_validation_20260513_205117/d2ma_min
2026-05-13,whalfsphere_d2ma_b_r5_run_1,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,1064,0.15609311235748924,0.11884398598286396,0.823257551203868,0.016220400138605894,0.48440217992782175,aef3dfbd304bed75e7efc6936ad672b88003c32564ecb54a0cf4854745323b7e,3e834751c7c00991c0ffe8eca5a649d0cb74a962d6149fcd52c7d297a4d44f29,0,"external validation on TUM fr3/walking_halfsphere; D2MA-B r5 direct dynamic plus boundary-risk admission guard; direct new veto=133793, boundary skipped new=8502, boundary LM pairs skipped=529; final_kfs=308, final_mps=4804, final_path=15.225326, lost_frames=0",/home/lj/dynamic-slam-public/runs/whalfsphere_d2ma_b_validation_20260513_205117/d2ma_b_r5
2026-05-13,wrpy_d2ma_boundary_r5_current_ref_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.307193228497606,0.1514822467534406,0.27573915397047927,0.015342052434203399,0.5600245550549459,c9a146e76d85191674b85d6467bbf813834824c80878a202554da688b193dbdf,d9db3c5824e7c1e0b97108a0797cfc9a847137acab57c310ad5e00dc941dc8e9,0,"current-binary D2MA-B r5 hard boundary reference; observability on; ckf_skipped_new=9470, lm_skipped_pairs=298, final_kfs=285, final_mps=7393",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_boundary_r5_current_ref_20260513_213952
2026-05-13,wrpy_d2ma_da_full_ckf_lm_s18_m2_obs2_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.32234370013047053,0.15595657763118476,0.25141305737181174,0.0165839366546669,0.5626618058037387,cb7e316866d8e75ba4f590754c3446619564092cad82aa027f82bd227b35dbd8,86818a84fc68e9abb2d79a87d7cc6fa05373c88f05a2c0799698855b0108a752,0,"D2MA-DA-lite at both CKF and LM; support_radius=18, min_support=2, min_obs=2; CKF promoted new=2067 causing worse scale/global ATE than LM-only",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_da_r5_s18_m2_obs2_20260513_211543
2026-05-13,wrpy_d2ma_da_full_ckf_lm_s18_m3_obs2_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.3833165512879239,0.14928270062392515,0.22914082920601211,0.02511421942202531,0.6683778710562434,0e93ffc8903fbe723b98a13ead8720b12743faa3191f33ae22f3e3445da180fe,6a669740f7b2507920003478eeedcf1840572801f5588ac6d1fcc7434042acfb,0,"D2MA-DA-lite at both CKF and LM; support_radius=18, min_support=3, min_obs=2; stricter fixed support worsens SE3/RPE",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_da_r5_s18_m3_obs2_20260513_211841
2026-05-13,wrpy_d2ma_da_lm_only_s18_m2_obs2_run_1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,906,0.2565335981149951,0.14350127835725837,0.3464498817461205,0.01730055846367381,0.5711841357798972,3ce212e90fdd64ebd6b1d25ec2fa8c14dca9aa8c99b2f2d4821fd448e9bfc9e1,dd0b52d1f3285414af73dc97ba409691beae45bc7dec25e0590e6e2927218400,0,"D2MA-DA-lite LM-only; CKF hard boundary veto remains on, LM admits support-confirmed boundary pairs; support_radius=18, min_support=2, min_obs=2; ckf_skipped_new=9444, lm_rejected_pairs=310, lm_promoted_pairs=74; best wrpy result in this layer",/home/lj/dynamic-slam-public/runs/wrpy_d2ma_da_lm_only_r5_s18_m2_obs2_20260513_212053
2026-05-13,whalfsphere_d2ma_boundary_r5_current_ref_run_1,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,1064,0.2131321222661645,0.16823096546611668,0.7770550569905683,0.012443969035870797,0.45137158137779565,5c9f57bb8b2622310bf9d40ab2179e4878bf0a7359404d8f7c6b687d14d4d2f7,23ad988659da4e3e04e791f4d3ccfa0fa9461ce0f75625bc0f2f333dd8e233c9,0,"current-binary D2MA-B r5 hard boundary reference on walking_halfsphere; observability on; ckf_skipped_new=11183, lm_skipped_pairs=397, final_kfs=227, final_mps=5582",/home/lj/dynamic-slam-public/runs/whalfsphere_d2ma_boundary_r5_current_ref_20260513_214151
2026-05-13,whalfsphere_d2ma_da_lm_only_s18_m2_obs2_run_1,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,1064,0.33363713488471686,0.23866052683454236,0.6449552846605713,0.012843809945503352,0.4644403746683502,e440723756842491c5d0b4602b60101ea477dd8c86e1baf968afc9b7c38fe503,7fcb196cd6b878315ee63edff1149b4991ce77c7c10d2e698b41ff4da5090d3b,0,"D2MA-DA-lite LM-only external failure; support_radius=18, min_support=2, min_obs=2; lm_rejected_pairs=317, lm_promoted_pairs=59; RPE slightly close but ATE/scale worse than hard D2MA-B",/home/lj/dynamic-slam-public/runs/whalfsphere_d2ma_da_lm_only_r5_s18_m2_obs2_20260513_212433
2026-05-13,whalfsphere_d2ma_da_lm_only_s18_m3_obs2_run_1,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,run_1,1064,0.38664093840778496,0.26387757384288735,0.5909590291692539,0.013968368659163425,0.46854053094221904,8067adc39a0ccb388ac68e5063c10689644337f086a26581ba09abb36209f9b2,97d34e7f5fa40c381715b4fc23479242e1ec55ab16fc32fc0cc134493d507209,0,"D2MA-DA-lite LM-only external failure with stricter support; support_radius=18, min_support=3, min_obs=2; fixed-threshold DA does not generalize to walking_halfsphere",/home/lj/dynamic-slam-public/runs/whalfsphere_d2ma_da_lm_only_r5_s18_m3_obs2_20260513_213655
2026-05-13,canonical_sidechannel_six_whalfsphere_d2ma_b_r5,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,canonical_single,1064,0.15609311235748924,0.11884398598286396,0.823257551203868,0.016220400138605894,0.48440217992782175,aef3dfbd304bed75e7efc6936ad672b88003c32564ecb54a0cf4854745323b7e,3e834751c7c00991c0ffe8eca5a649d0cb74a962d6149fcd52c7d297a4d44f29,0,protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_sidechannel_six_20260513_233737/whalfsphere_d2ma_b_r5
2026-05-13,canonical_sidechannel_six_whalfsphere_raw,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,canonical_single,1064,0.5064386497158724,0.2909794784452067,0.48440446593898756,0.019395705105377463,0.5227659945891182,d7c425c6ea807e70b0e3bfff4ee5fb0b7081a1dd6f7f28fe7b7feb564bd1add0,22afb04af0eecd2f2fb2291e8e688ecd9528061343cdd1f88475d73a3466b131,0,protocol_valid=1 side_channel_isolation raw,/home/lj/dynamic-slam-public/runs/canonical_sidechannel_six_20260513_233737/whalfsphere_raw
2026-05-13,canonical_sidechannel_six_wrpy_d2ma_b_r5,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,canonical_single,906,0.2699994375074346,0.12072192570782232,0.361678485496571,0.0261731926584138,0.6060053888883153,d7db27b3b12f0c133374d77e24c01a5d1fb98b79c60fd1fd399d39314edc58b8,240fc4a620f7a08e3fae4a542add43afb76cf526f56903b61972bc3c08cca3ce,0,protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_sidechannel_six_20260513_233737/wrpy_d2ma_b_r5
2026-05-13,canonical_sidechannel_six_wrpy_d2ma_min,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,canonical_single,906,0.4748237461785551,0.15666828521533055,0.17269101408200735,0.024819068726148762,0.6149428195837757,f9a0ae183efebd38822ae7a3874a8e4c1aa265f62c8813881e6205e62f28b1e8,992be3f6a6276d2340a9940b10ba6af2f902e35b2ac6560ab5cbb83a9c9b361d,0,protocol_valid=1 side_channel_isolation d2ma_min,/home/lj/dynamic-slam-public/runs/canonical_sidechannel_six_20260513_233737/wrpy_d2ma_min
2026-05-13,canonical_sidechannel_six_wrpy_samecount_nonboundary_r5,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,canonical_single,906,0.6044245531259185,0.15630568296415367,0.13888401256218397,0.025395075791235254,0.5930529011934527,4463f344dfdef4835fdc204f38d236bf3f0bdbc928963412a0ee6f4defd68327,a78eb01436bb04e2e2f074e81addf434c6fffc8bdcf24f1ad4283891dec2804e,0,protocol_valid=1 side_channel_isolation samecount_nonboundary_r5,/home/lj/dynamic-slam-public/runs/canonical_sidechannel_six_20260513_233737/wrpy_samecount_nonboundary_r5
2026-05-13,canonical_sidechannel_six_wxyz_d2ma_b_r5,ablation_ei_A_raw_rgb_raw_depth_wxyz,hybrid_sequential_semantic_only,4,canonical_single,857,0.017884008050644086,0.01604339384335689,0.9743573069394601,0.011772420044305934,0.37544396156156334,05e012796d16f66e67711b70bb8ca1a1258aba8b0ea416387c29e3b696d305f8,fb642444f6847d079090968b62cb534ea9e5d8dd2653945145c37d28ac851589,0,protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_sidechannel_six_20260513_233737/wxyz_d2ma_b_r5
2026-05-14,canonical_repeat_matrix_20260514_whalfsphere_d2ma_b_r5_r1,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r1,1064,0.15609311235748924,0.11884398598286396,0.823257551203868,0.016220400138605894,0.48440217992782175,aef3dfbd304bed75e7efc6936ad672b88003c32564ecb54a0cf4854745323b7e,3e834751c7c00991c0ffe8eca5a649d0cb74a962d6149fcd52c7d297a4d44f29,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/whalfsphere_d2ma_b_r5/r1
2026-05-14,canonical_repeat_matrix_20260514_whalfsphere_d2ma_b_r5_r2,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r2,1064,0.15609311235748924,0.11884398598286396,0.823257551203868,0.016220400138605894,0.48440217992782175,aef3dfbd304bed75e7efc6936ad672b88003c32564ecb54a0cf4854745323b7e,3e834751c7c00991c0ffe8eca5a649d0cb74a962d6149fcd52c7d297a4d44f29,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/whalfsphere_d2ma_b_r5/r2
2026-05-14,canonical_repeat_matrix_20260514_whalfsphere_d2ma_b_r5_r3,external_whalfsphere_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r3,1064,0.15609311235748924,0.11884398598286396,0.823257551203868,0.016220400138605894,0.48440217992782175,aef3dfbd304bed75e7efc6936ad672b88003c32564ecb54a0cf4854745323b7e,3e834751c7c00991c0ffe8eca5a649d0cb74a962d6149fcd52c7d297a4d44f29,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/whalfsphere_d2ma_b_r5/r3
2026-05-14,canonical_repeat_matrix_20260514_wrpy_d2ma_b_r5_r1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r1,906,0.2699994375074346,0.12072192570782232,0.361678485496571,0.0261731926584138,0.6060053888883153,d7db27b3b12f0c133374d77e24c01a5d1fb98b79c60fd1fd399d39314edc58b8,240fc4a620f7a08e3fae4a542add43afb76cf526f56903b61972bc3c08cca3ce,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wrpy_d2ma_b_r5/r1
2026-05-14,canonical_repeat_matrix_20260514_wrpy_d2ma_b_r5_r2,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r2,906,0.2699994375074346,0.12072192570782232,0.361678485496571,0.0261731926584138,0.6060053888883153,d7db27b3b12f0c133374d77e24c01a5d1fb98b79c60fd1fd399d39314edc58b8,240fc4a620f7a08e3fae4a542add43afb76cf526f56903b61972bc3c08cca3ce,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wrpy_d2ma_b_r5/r2
2026-05-14,canonical_repeat_matrix_20260514_wrpy_d2ma_b_r5_r3,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r3,906,0.2699994375074346,0.12072192570782232,0.361678485496571,0.0261731926584138,0.6060053888883153,d7db27b3b12f0c133374d77e24c01a5d1fb98b79c60fd1fd399d39314edc58b8,240fc4a620f7a08e3fae4a542add43afb76cf526f56903b61972bc3c08cca3ce,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wrpy_d2ma_b_r5/r3
2026-05-14,canonical_repeat_matrix_20260514_wrpy_samecount_nonboundary_r5_r1,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r1,906,0.6044245531259185,0.15630568296415367,0.13888401256218397,0.025395075791235254,0.5930529011934527,4463f344dfdef4835fdc204f38d236bf3f0bdbc928963412a0ee6f4defd68327,a78eb01436bb04e2e2f074e81addf434c6fffc8bdcf24f1ad4283891dec2804e,0,repeat_matrix protocol_valid=1 side_channel_isolation samecount_nonboundary_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wrpy_samecount_nonboundary_r5/r1
2026-05-14,canonical_repeat_matrix_20260514_wrpy_samecount_nonboundary_r5_r2,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r2,906,0.6044245531259185,0.15630568296415367,0.13888401256218397,0.025395075791235254,0.5930529011934527,4463f344dfdef4835fdc204f38d236bf3f0bdbc928963412a0ee6f4defd68327,a78eb01436bb04e2e2f074e81addf434c6fffc8bdcf24f1ad4283891dec2804e,0,repeat_matrix protocol_valid=1 side_channel_isolation samecount_nonboundary_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wrpy_samecount_nonboundary_r5/r2
2026-05-14,canonical_repeat_matrix_20260514_wrpy_samecount_nonboundary_r5_r3,external_wrpy_rawrgb_rawdepth_mask,hybrid_sequential_semantic_only,4,r3,906,0.6044245531259185,0.15630568296415367,0.13888401256218397,0.025395075791235254,0.5930529011934527,4463f344dfdef4835fdc204f38d236bf3f0bdbc928963412a0ee6f4defd68327,a78eb01436bb04e2e2f074e81addf434c6fffc8bdcf24f1ad4283891dec2804e,0,repeat_matrix protocol_valid=1 side_channel_isolation samecount_nonboundary_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wrpy_samecount_nonboundary_r5/r3
2026-05-14,canonical_repeat_matrix_20260514_wxyz_d2ma_b_r5_r1,ablation_ei_A_raw_rgb_raw_depth_wxyz,hybrid_sequential_semantic_only,4,r1,857,0.017884008050644086,0.01604339384335689,0.9743573069394601,0.011772420044305934,0.37544396156156334,05e012796d16f66e67711b70bb8ca1a1258aba8b0ea416387c29e3b696d305f8,fb642444f6847d079090968b62cb534ea9e5d8dd2653945145c37d28ac851589,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wxyz_d2ma_b_r5/r1
2026-05-14,canonical_repeat_matrix_20260514_wxyz_d2ma_b_r5_r2,ablation_ei_A_raw_rgb_raw_depth_wxyz,hybrid_sequential_semantic_only,4,r2,857,0.017884008050644086,0.01604339384335689,0.9743573069394601,0.011772420044305934,0.37544396156156334,05e012796d16f66e67711b70bb8ca1a1258aba8b0ea416387c29e3b696d305f8,fb642444f6847d079090968b62cb534ea9e5d8dd2653945145c37d28ac851589,0,repeat_matrix protocol_valid=1 side_channel_isolation d2ma_b_r5,/home/lj/dynamic-slam-public/runs/canonical_repeat_matrix_20260514_002248/wxyz_d2ma_b_r5/r2
