match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
518,0.068794951,0.065751851,-0.003043100,0.059252393,0.058194199,-0.001058194
519,0.141266940,0.065835532,-0.075431408,0.078272387,0.058486530,-0.019785858
520,0.072835103,0.069736322,-0.003098781,0.060054676,0.058037850,-0.002016826
521,0.071454091,0.068236268,-0.003217823,0.059447939,0.057878825,-0.001569114
522,0.067433616,0.070073255,0.002639639,0.056130984,0.056313513,0.000182529
523,0.062850943,0.065861170,0.003010227,0.054140379,0.054106212,-0.000034167
524,0.066688884,0.063538151,-0.003150733,0.054601901,0.052817976,-0.001783925
525,0.069692019,0.065120602,-0.004571417,0.054423141,0.052584846,-0.001838295
526,0.064344983,0.061880076,-0.002464908,0.051983491,0.050924325,-0.001059166
527,0.061376212,0.070568538,0.009192326,0.049929762,0.052473498,0.002543736
528,0.064036199,0.069321615,0.005285416,0.049670797,0.050700448,0.001029652
529,0.062096171,0.065828991,0.003732820,0.048243563,0.049133880,0.000890317
530,0.060186477,0.067524921,0.007338444,0.046406601,0.048717133,0.002310532
531,0.066893930,0.065755669,-0.001138261,0.047765951,0.047039564,-0.000726388
532,0.070035023,0.071526715,0.001491692,0.048142284,0.048447101,0.000304818
533,0.071321115,0.067893483,-0.003427632,0.047486914,0.046174886,-0.001312029
534,0.064660662,0.067455969,0.002795306,0.044475816,0.045528491,0.001052675
535,0.065715121,0.067094517,0.001379397,0.044198344,0.044751840,0.000553496
536,0.064361314,0.065144957,0.000783643,0.043005007,0.043238065,0.000233059
537,0.063816209,0.068209859,0.004393650,0.042448186,0.043784042,0.001335856
538,0.061223287,0.060113380,-0.001109907,0.040922073,0.039690475,-0.001231599
539,0.065608983,0.062371862,-0.003237121,0.041578207,0.039758026,-0.001820181
540,0.063782530,0.064183755,0.000401225,0.040433784,0.040155039,-0.000278745
541,0.061643054,0.066397004,0.004753950,0.039362949,0.040425316,0.001062367
542,0.065930860,0.069545676,0.003614816,0.040120735,0.040649058,0.000528323
543,0.067044969,0.071066636,0.004021668,0.040208055,0.041281017,0.001072962
544,0.059926280,0.065128021,0.005201741,0.036828889,0.038270532,0.001441643
545,0.065628578,0.064764903,-0.000863675,0.038748727,0.037985409,-0.000763318
546,0.076033438,0.072254773,-0.003778665,0.042546873,0.040956867,-0.001590006
547,0.066634810,0.058158080,-0.008476730,0.039672309,0.035148448,-0.004523860
548,0.053233147,0.071713716,0.018480569,0.034634470,0.041829040,0.007194570
549,0.059057954,0.071126503,0.012068550,0.037215055,0.041800340,0.004585285
550,0.072413358,0.069022460,-0.003390897,0.041795526,0.042183168,0.000387642
551,0.069954641,0.073691087,0.003736446,0.042478266,0.043839344,0.001361078
552,0.076672049,0.075662786,-0.001009264,0.046710902,0.043350510,-0.003360392
553,0.077613015,0.076814610,-0.000798405,0.046221027,0.045394284,-0.000826743
554,0.068237158,0.074260710,0.006023553,0.044938994,0.046233572,0.001294578
555,0.066824639,0.076583289,0.009758651,0.043495883,0.043257271,-0.000238612
556,0.071889844,0.075453401,0.003563557,0.047550687,0.046170117,-0.001380571
557,0.105472552,0.110849832,0.005377280,0.057444080,0.059346279,0.001902199
558,0.099844456,0.106746075,0.006901619,0.054944659,0.057439291,0.002494632
559,0.105003250,0.109641514,0.004638264,0.058170751,0.059643925,0.001473174
560,0.106163491,0.109258675,0.003095183,0.059373457,0.060259976,0.000886519
561,0.104959090,0.109188671,0.004229582,0.059707002,0.061484181,0.001777179
562,0.102722865,0.108997380,0.006274515,0.058817682,0.060352708,0.001535027
563,0.105286429,0.110178999,0.004892570,0.058429035,0.060706239,0.002277204
564,0.103871753,0.110471585,0.006599832,0.060836281,0.062888551,0.002052269
565,0.105612801,0.110526462,0.004913661,0.058744826,0.062542805,0.003797979
566,0.097658619,0.103041344,0.005382725,0.058635069,0.061856112,0.003221043
567,0.102226839,0.100643425,-0.001583414,0.060543355,0.062851573,0.002308218
568,0.122413766,0.123216834,0.000803068,0.068138851,0.068957855,0.000819003
569,0.097352450,0.120475997,0.023123547,0.053280782,0.053376792,0.000096010
570,0.102148426,0.110436718,0.008288292,0.064056488,0.057055586,-0.007000902
571,0.105609504,0.107369551,0.001760047,0.070318510,0.071383725,0.001065215
572,0.081675713,0.086961241,0.005285528,0.062968090,0.063665418,0.000697328
573,0.092415731,0.095499236,0.003083505,0.068596814,0.070010975,0.001414161
574,0.147208098,0.098091299,-0.049116799,0.066613726,0.072482736,0.005869010
575,0.089356416,0.098459800,0.009103385,0.070950798,0.072169482,0.001218685
576,0.151938801,0.170154344,0.018215543,0.102360496,0.106831819,0.004471323
577,0.095543864,0.136025694,0.040481830,0.085093242,0.098244736,0.013151494
578,0.057019052,0.064095344,0.007076291,0.069387694,0.071253735,0.001866042
579,0.087355847,0.123357945,0.036002098,0.083814854,0.092434489,0.008619636
580,0.147805636,0.167659994,0.019854357,0.105622351,0.108360772,0.002738421
581,0.128891723,0.142919988,0.014028265,0.097203031,0.098487529,0.001284498
582,0.179661980,0.168129871,-0.011532109,0.111993873,0.104473380,-0.007520494
583,0.236530975,0.258747522,0.022216547,0.128539853,0.138435682,0.009895828
584,0.132490020,0.151449356,0.018959337,0.091134504,0.098152625,0.007018122
585,0.109320837,0.123043166,0.013722329,0.077686761,0.082095693,0.004408932
586,0.089318733,0.105048723,0.015729990,0.059058074,0.067002312,0.007944238
587,0.096816427,0.090528087,-0.006288341,0.046673420,0.052839215,0.006165795
588,0.089651700,0.090240735,0.000589035,0.058322455,0.055890688,-0.002431767
589,0.098849907,0.100511849,0.001661943,0.058240253,0.065827699,0.007587447
590,0.102709406,0.095506729,-0.007202676,0.058570600,0.059906628,0.001336028
591,0.092425836,0.085265683,-0.007160152,0.054663277,0.052820329,-0.001842949
592,0.085264511,0.109555373,0.024290862,0.060709952,0.067178201,0.006468249
593,0.087028606,0.089485828,0.002457223,0.055999014,0.060484307,0.004485293
594,0.071800817,0.086389911,0.014589094,0.055320440,0.053846913,-0.001473527
595,0.082113605,0.094519446,0.012405841,0.057801276,0.058176349,0.000375072
596,0.094196883,0.091084123,-0.003112760,0.053466562,0.059066950,0.005600388
597,0.106833215,0.088190084,-0.018643131,0.058299251,0.061197731,0.002898480
