match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
229,0.883780541,0.320408189,-0.563372352,0.055689515,0.016782883,-0.038906631
230,0.857556370,0.305326686,-0.552229684,0.053391905,0.016256958,-0.037134947
231,0.842710582,0.292418123,-0.550292459,0.052027835,0.018510527,-0.033517308
232,0.820092687,0.261959383,-0.558133304,0.050511259,0.015465661,-0.035045598
233,0.793562468,0.229223516,-0.564338952,0.048522780,0.012790513,-0.035732267
234,0.768046532,0.200025559,-0.568020973,0.046757323,0.010505180,-0.036252143
235,0.734458524,0.173149047,-0.561309477,0.044832789,0.009115199,-0.035717590
236,0.696835847,0.137961195,-0.558874652,0.043575200,0.008071943,-0.035503257
237,0.641417317,0.078864533,-0.562552783,0.040959419,0.005331530,-0.035627889
238,0.611163072,0.035524826,-0.575638245,0.040603652,0.008660346,-0.031943306
239,0.578377292,0.028960200,-0.549417092,0.039254506,0.008557698,-0.030696808
240,0.545824011,0.038081722,-0.507742289,0.037949067,0.008357840,-0.029591226
241,0.523752162,0.024630516,-0.499121646,0.038413366,0.008097146,-0.030316220
242,0.498193935,0.043559077,-0.454634859,0.038356293,0.008354017,-0.030002275
243,0.468896733,0.140788261,-0.328108471,0.037740756,0.027405577,-0.010335179
244,0.459429704,0.127854912,-0.331574792,0.040159736,0.029102289,-0.011057447
245,0.446942312,0.116622318,-0.330319994,0.041345463,0.029423903,-0.011921560
246,0.433783749,0.107391655,-0.326392093,0.043198292,0.030800256,-0.012398036
247,0.427315759,0.099206768,-0.328108991,0.044797583,0.031388138,-0.013409445
248,0.409038318,0.116552304,-0.292486014,0.045570803,0.036769726,-0.008801076
249,0.438165574,0.135722611,-0.302442963,0.049985324,0.040635597,-0.009349727
250,0.437167049,0.126743318,-0.310423731,0.051536772,0.042349683,-0.009187088
251,0.433388595,0.123774557,-0.309614037,0.053133806,0.044032013,-0.009101794
252,0.441391774,0.146850531,-0.294541243,0.055061308,0.049705899,-0.005355410
253,0.435825156,0.126968173,-0.308856983,0.056075488,0.046912535,-0.009162952
254,0.438713832,0.137549104,-0.301164728,0.057383350,0.050081779,-0.007301571
255,0.437833391,0.121609239,-0.316224152,0.059235011,0.049141555,-0.010093456
256,0.431606877,0.124324969,-0.307281908,0.059264473,0.049661535,-0.009602938
257,0.436456315,0.132597015,-0.303859301,0.060773129,0.051714844,-0.009058285
258,0.446153272,0.135284729,-0.310868544,0.063055628,0.053291651,-0.009763978
259,0.447211649,0.138463134,-0.308748515,0.065202896,0.055147586,-0.010055311
260,0.454572477,0.143099034,-0.311473442,0.066864387,0.056980126,-0.009884262
261,0.450610392,0.144879501,-0.305730891,0.066871122,0.057431193,-0.009439930
262,0.451987483,0.147753725,-0.304233758,0.067571509,0.058613042,-0.008958466
263,0.458178153,0.144489027,-0.313689126,0.068471726,0.059026528,-0.009445198
264,0.457351308,0.155708928,-0.301642380,0.068725366,0.060460482,-0.008264884
265,0.455159152,0.155636746,-0.299522406,0.067717352,0.060259850,-0.007457501
266,0.455677637,0.156155934,-0.299521703,0.067782625,0.061306170,-0.006476455
267,0.457796909,0.149623647,-0.308173261,0.067878159,0.061202548,-0.006675611
268,0.455668923,0.135159296,-0.320509627,0.067201421,0.059916707,-0.007284713
269,0.459549241,0.142845600,-0.316703640,0.067483772,0.061761053,-0.005722719
270,0.456354318,0.149872784,-0.306481534,0.068075615,0.063043427,-0.005032188
271,0.440024054,0.121641117,-0.318382936,0.068157478,0.060165147,-0.007992331
272,0.457429374,0.125867354,-0.331562020,0.069664758,0.063328812,-0.006335947
273,0.455176621,0.119361270,-0.335815351,0.069331304,0.063099116,-0.006232188
274,0.450709083,0.118978932,-0.331730152,0.069654532,0.063915665,-0.005738867
275,0.444823319,0.112962219,-0.331861100,0.068548844,0.063804765,-0.004744079
276,0.451896567,0.108666255,-0.343230312,0.069893934,0.063514047,-0.006379887
277,0.442047749,0.133978648,-0.308069101,0.068464440,0.068856649,0.000392209
278,0.425427209,0.128912429,-0.296514781,0.066570265,0.068229079,0.001658815
279,0.400505389,0.118605912,-0.281899477,0.064625285,0.067311234,0.002685949
280,0.359464167,0.097174627,-0.262289541,0.064054500,0.065760007,0.001705508
